N,delta_mu,delta_s,D_indiv,D_fused,ratio_N,ratio_N2,ratio_eN,inequality_N,inequality_N2,inequality_eN
3,6.586206896551724,-4.483793103448276,6.890756900133679,18.03482291022668,0.2908053848494545,0.09693512828315151,0.04343504273172834,True,True,True
3,6.586206896551724,-4.3117241379310345,6.718784598599344,17.518616018644025,0.2897120546722445,0.09657068489074815,0.04327174161888411,True,True,True
3,6.586206896551724,-4.139655172413793,6.546830697483169,17.002409130418773,0.28856047411960545,0.09618682470653514,0.04309974015976809,True,True,True
3,6.586206896551724,-3.9675862068965517,6.374898754545047,16.486202247819413,0.28734577917048687,0.09578192639016228,0.042918311858334494,True,True,True
3,6.586206896551724,-3.7955172413793106,6.202993037733183,15.96999537464719,0.2860625378300934,0.09535417927669779,0.042726645385294575,True,True,True
3,6.586206896551724,-3.623448275862069,6.031118675798993,15.453788517271793,0.28470466348479245,0.09490155449493082,0.04252383163670117,True,True,True
3,6.586206896551724,-3.4513793103448274,5.859281844245812,14.937581686366924,0.2832653117916107,0.09442177059720357,0.042308848333239654,True,True,True
3,6.586206896551724,-3.279310344827586,5.687489996116182,14.421374899818867,0.28173675733284403,0.09391225244428135,0.0420805415972118,True,True,True
3,6.586206896551724,-3.107241379310345,5.515752150067287,13.905168187601127,0.28011024525320427,0.09337008175106809,0.04183760379288125,True,True,True
3,6.586206896551724,-2.9351724137931035,5.344079252145233,13.38896159994525,0.2783758117727643,0.09279193725758811,0.04157854671807073,True,True,True
3,6.586206896551724,-2.763103448275862,5.172484633018103,12.872755221039462,0.2765220657284929,0.09217402190949764,0.04130166897494233,True,True,True
3,6.586206896551724,-2.5910344827586207,5.000984589674136,12.356549192003044,0.2745359209979133,0.0915119736659711,0.04100501600447281,True,True,True
3,6.586206896551724,-2.4189655172413795,4.829599130430399,11.840343749439956,0.2724022666081049,0.09080075553603495,0.04068633081353645,True,True,True
3,6.586206896551724,-2.246896551724138,4.658352935473102,11.324139290199984,0.2701035572744388,0.09003451909147961,0.04034299281727722,True,True,True
3,6.586206896551724,-2.0748275862068963,4.487276603337787,10.807936480341109,0.2676193017064639,0.08920643390215466,0.03997194141185918,True,True,True
3,6.586206896551724,-1.9027586206896552,4.316408278436791,10.291736438962033,0.2649254188275988,0.08830847294253293,0.03956957981866395,True,True,True
3,6.586206896551724,-1.730689655172414,4.1457957881906236,9.77554104974882,0.261993422552034,0.087331140850678,0.03913165332158636,True,True,True
3,6.586206896551724,-1.5586206896551724,3.9754994633978287,9.259353492864234,0.2587893833806157,0.08626312779353856,0.0386530941697442,True,True,True
3,6.586206896551724,-1.3865517241379308,3.805595875764895,8.743179163847357,0.2552725994173878,0.0850908664724626,0.0381278230789075,True,True,True
3,6.586206896551724,-1.2144827586206897,3.636182806225428,8.227027290949941,0.2513938908334993,0.08379796361116644,0.037548494490572265,True,True,True
3,6.586206896551724,-1.0424137931034485,3.4673858612776915,7.710913862965681,0.24709341309953822,0.0823644710331794,0.03690616995370667,True,True,True
3,6.586206896551724,-0.8703448275862069,3.299367285798678,7.194867146179411,0.2422978752167949,0.0807659584055983,0.036189902636420204,True,True,True
3,6.586206896551724,-0.6982758620689653,3.132337680447251,6.67893864211768,0.23691707896023195,0.07897235965341064,0.03538622042312306,True,True,True
3,6.586206896551724,-0.5262068965517237,2.966571513278601,6.1632262489951275,0.23083984778043742,0.07694661592681247,0.03447851785041583,True,True,True
3,6.586206896551724,-0.354137931034483,2.8024274963409206,5.6479264961018565,0.22392992834788383,0.0746433094492946,0.0334464439568009,True,True,True
3,6.586206896551724,-0.1820689655172414,2.640375026442972,5.13345947226009,0.21602400420181225,0.07200800140060408,0.032265605598886055,True,True,True
3,6.586206896551724,-0.01,2.481027858906183,4.620781531908618,0.20693849461183456,0.06897949820394485,0.030908582937546752,True,True,True
3,6.927586206896551,-5.0,7.505627400167894,19.684265652472593,0.29140010707213976,0.0971333690240466,0.04352387115961049,True,True,True
3,6.927586206896551,-4.827931034482758,7.333610445969253,19.16805875687571,0.2904141584845305,0.09680471949484351,0.04337660869039499,True,True,True
3,6.927586206896551,-4.655862068965517,7.161603338747158,18.65185186192397,0.28938044829229076,0.09646014943076359,0.04322221249035419,True,True,True
3,6.927586206896551,-4.483793103448276,6.989607960759788,18.13564496805328,0.28829537714129366,0.09609845904709788,0.043060144955618114,True,True,True
3,6.927586206896551,-4.3117241379310345,6.817626561379543,17.619438075994058,0.2871549686905959,0.0957183228968653,0.042889812175111584,True,True,True
3,6.927586206896551,-4.139655172413793,6.645661831640636,17.10323118697025,0.2859548181832966,0.09531827272776554,0.04271055624903567,True,True,True
3,6.927586206896551,-3.9675862068965517,6.473716995084754,16.58702430303277,0.2846900322853619,0.09489667742845397,0.042521646303122114,True,True,True
3,6.927586206896551,-3.7955172413793106,6.301795918905409,16.070817427618312,0.28335515840643677,0.09445171946881226,0.04232226793190456,True,True,True
3,6.927586206896551,-3.623448275862069,6.129903250525943,15.554610566485664,0.28194410128651953,0.0939813670955065,0.04211151074000371,True,True,True
3,6.927586206896551,-3.4513793103448274,5.958044586248558,15.038403729284862,0.28045002408255054,0.09348334136085018,0.0418883535683011,True,True,True
3,6.927586206896551,-3.279310344827586,5.786226680613655,14.522196932186784,0.27886523048186485,0.09295507682728828,0.041651646886262224,True,True,True
3,6.927586206896551,-3.107241379310345,5.614457707790563,14.005990202290297,0.2771810234545742,0.09239367448485807,0.04140009169502216,True,True,True
3,6.927586206896551,-2.9351724137931035,5.442747589930451,13.489783585009437,0.2753875350662696,0.09179584502208986,0.041132214108005674,True,True,True
3,6.927586206896551,-2.763103448275862,5.271108412290687,12.973577156458289,0.2734735202141987,0.09115784007139956,0.0408463345431142,True,True,True
3,6.927586206896551,-2.5910344827586207,5.099554951554769,12.457371044221986,0.27142610510057996,0.09047536836685997,0.040540530154396785,True,True,True
3,6.927586206896551,-2.4189655172413795,4.928105352763297,11.941165462212872,0.2692304785497601,0.08974349284992005,0.040212588726808905,True,True,True
3,6.927586206896551,-2.246896551724138,4.756782002511473,11.424960769220842,0.2668695106899469,0.08895650356331562,0.03985995172205634,True,True,True
3,6.927586206896551,-2.0748275862068963,4.585612662738823,10.908757567426036,0.26432327876435024,0.08810775958811676,0.039479643453176,True,True,True
3,6.927586206896551,-1.9027586206896552,4.414631952123009,10.392556868602107,0.2615684735395614,0.0871894911798538,0.03906818242497587,True,True,True
3,6.927586206896551,-1.730689655172414,4.243883292893063,9.87636037578756,0.2585776514931977,0.08619255049773256,0.038621469639880585,True,True,True
3,6.927586206896551,-1.5586206896551724,4.073421482529686,9.360170964174806,0.25531828721381117,0.08510609573793707,0.03813464706323982,True,True,True
3,6.927586206896551,-1.3865517241379308,3.9033161057719936,8.843993511913538,0.2517515669087273,0.08391718896957576,0.037601917420205036,True,True,True
3,6.927586206896551,-1.2144827586206897,3.733656076764139,8.327836362426538,0.24783084792926952,0.08261028264308985,0.037016314108560704,True,True,True
3,6.927586206896551,-1.0424137931034485,3.5645556986866653,7.811713971712151,0.24349969321532117,0.08116656440510707,0.036369407620995275,True,True,True
3,6.927586206896551,-0.8703448275862069,3.396162753188409,7.29565189699923,0.23868938194862147,0.07956312731620716,0.03565093373327762,True,True,True
3,6.927586206896551,-0.6982758620689653,3.2286692867077056,6.779696706146945,0.23331582367931886,0.07777194122643961,0.03484833259448021,True,True,True
3,6.927586206896551,-0.5262068965517237,3.0623259420397746,6.263936926332096,0.22727593502051766,0.07575864500683921,0.03394620754571014,True,True,True
3,6.927586206896551,-0.354137931034483,2.89746087534084,5.748550299811165,0.22044398132381798,0.07348132710793934,0.032925778708359145,True,True,True
3,6.927586206896551,-0.1820689655172414,2.7345044600584947,5.233916854399692,0.21266972705653633,0.07088990901884544,0.03176460672221622,True,True,True
3,6.927586206896551,-0.01,2.5740210227457982,4.720902167056313,0.20378414962164107,0.06792804987388036,0.03043744616849897,True,True,True
3,7.268965517241379,-5.0,7.599933687181945,19.780258852190705,0.2891875942074499,0.09639586473581661,0.0431934075718332,True,True,True
3,7.268965517241379,-4.827931034482758,7.427912052283299,19.26405195650642,0.2881631072532206,0.09605436908440688,0.04304038896573662,True,True,True
3,7.268965517241379,-4.655862068965517,7.255899378482058,18.747845061408235,0.2870896889625572,0.09569656298751908,0.04288006191626289,True,True,True
3,7.268965517241379,-4.483793103448276,7.083897378819066,18.231638167292154,0.28596370977938657,0.09532123659312886,0.04271188430854296,True,True,True
3,7.268965517241379,-4.3117241379310345,6.911908100494658,17.715431274821732,0.2847811666675807,0.09492705555586022,0.04253525824427669,True,True,True
3,7.268965517241379,-4.139655172413793,6.739933992744632,17.19922438510889,0.28353763311865304,0.09451254437288434,0.04234952257482211,True,True,True
3,7.268965517241379,-3.9675862068965517,6.56797798956396,16.683017500016838,0.28222820083415734,0.0940760669447191,0.04215394419080828,True,True,True
3,7.268965517241379,-3.7955172413793106,6.396043610926127,16.16681062266769,0.28084741141210273,0.09361580380403424,0.041947707818735906,True,True,True
3,7.268965517241379,-3.623448275862069,6.224135087181644,15.65060375829314,0.2793891759716129,0.09312972532387097,0.04172990401601958,True,True,True
3,7.268965517241379,-3.4513793103448274,6.0522575126914155,15.13439691565996,0.27784668014691766,0.09261556004897255,0.04149951498077584,True,True,True
3,7.268965517241379,-3.279310344827586,5.880417036579937,14.618190109458912,0.2762122712371601,0.09207075707905336,0.0412553976963824,True,True,True
3,7.268965517241379,-3.107241379310345,5.708621100944842,14.101983364308506,0.2744773234677259,0.09149244115590863,0.040996263806747923,True,True,True
3,7.268965517241379,-2.9351724137931035,5.536878740161282,13.58577672146605,0.27263207624185576,0.09087735874728528,0.04072065545737791,True,True,True
3,7.268965517241379,-2.763103448275862,5.365200959384908,13.069570250078936,0.27066543885757394,0.09022181295252464,0.04042691612765979,True,True,True
3,7.268965517241379,-2.5910344827586207,5.193601216416869,12.553364066054495,0.26856475332619273,0.08952158444206423,0.04011315520514901,True,True,True
3,7.268965517241379,-2.4189655172413795,5.022096039338654,12.037158363725837,0.2663155045099672,0.08877183483665574,0.039777204691379756,True,True,True
3,7.268965517241379,-2.246896551724138,4.850705823560822,11.520953469043214,0.2639009636055598,0.08796698786851993,0.03941656595212554,True,True,True
3,7.268965517241379,-2.0748275862068963,4.6794558672546245,11.00474992907027,0.2613017467854207,0.08710058226180689,0.03902834379554403,True,True,True
3,7.268965517241379,-1.9027586206896552,4.508377725027888,10.488548662975834,0.2584952652517586,0.08616508841725286,0.03860916433157529,True,True,True
3,7.268965517241379,-1.730689655172414,4.337510988138044,9.97235121792702,0.25545503567467837,0.08515167855822611,0.038155071978151,True,True,True
3,7.268965517241379,-1.5586206896551724,4.166905638090638,9.456160205971353,0.2521498105754071,0.08404993685846904,0.03766139957418521,True,True,True
3,7.268965517241379,-1.3865517241379308,3.996625172457695,8.939980058821806,0.24854247641042246,0.08284749213680749,0.037122603796091745,True,True,True
3,7.268965517241379,-1.2144827586206897,3.826750771236056,8.423818356399167,0.2445886532284829,0.08152955107616097,0.036532056000870734,True,True,True
3,7.268965517241379,-1.0424137931034485,3.657386863742788,7.907688232039023,0.24023491594295424,0.08007830531431807,0.035881776553199726,True,True,True
3,7.268965517241379,-0.8703448275862069,3.48866857468055,7.391612905174895,0.23541655081764665,0.07847218360588222,0.03516209973145467,True,True,True
3,7.268965517241379,-0.6982758620689653,3.3207716770664275,6.875634685743157,0.23005478359231846,0.07668492786410615,0.03436125971719471,True,True,True
3,7.268965517241379,-0.5262068965517237,3.153925858397309,6.359834012157182,0.22405353052024782,0.07468451017341594,0.033464905326218604,True,True,True
3,7.268965517241379,-0.354137931034483,2.9884323037803124,5.844372406049929,0.2172961090541948,0.07243203635139826,0.03245560871265605,True,True,True
3,7.268965517241379,-0.1820689655172414,2.8246867838921528,5.329595290278923,0.2096435108672372,0.06988117028907907,0.0313126074252785,True,True,True
3,7.268965517241379,-0.01,2.663209535061125,4.816289755723029,0.2009392423488621,0.0669797474496207,0.030012527389828736,True,True,True
3,7.610344827586207,-5.0,7.690070695616893,19.871863788725438,0.2871215301924886,0.09570717673082954,0.04288481776073742,True,True,True
3,7.610344827586207,-4.827931034482758,7.5180449811900685,19.355656892965225,0.28606220753448713,0.09535406917816239,0.04272659605194479,True,True,True
3,7.610344827586207,-4.655862068965517,7.346027455714031,18.839449997739806,0.2849529537686194,0.09498431792287315,0.04256091657270909,True,True,True
3,7.610344827586207,-4.483793103448276,7.174019684717822,18.32324310341052,0.2837901190480251,0.09459670634934171,0.042387234177504826,True,True,True
3,7.610344827586207,-4.3117241379310345,7.0020235391543935,17.807036210582844,0.28256968401917026,0.09418989467305675,0.04220494853084442,True,True,True
3,7.610344827586207,-4.139655172413793,6.8300412574558536,17.290829320271367,0.2812872112171641,0.0937624037390547,0.0420133968476242,True,True,True
3,7.610344827586207,-3.9675862068965517,6.6580755211697475,16.774622434176194,0.2799377885102799,0.09331259617009328,0.04181184544592983,True,True,True
3,7.610344827586207,-3.7955172413793106,6.486129547515677,16.25841555514616,0.2785159630261141,0.09283865434203803,0.04159947987816782,True,True,True
3,7.610344827586207,-3.623448275862069,6.314207203150623,15.742208687955001,0.27701566362739805,0.09233855454246602,0.0413753933519594,True,True,True
3,7.610344827586207,-3.4513793103448274,6.142313144689227,15.226001840602093,0.2754301095429933,0.0918100365143311,0.041138573083155786,True,True,True
3,7.610344827586207,-3.279310344827586,5.970452993202777,14.709795026492248,0.2737517021691656,0.09125056738972186,0.04088788413514613,True,True,True
3,7.610344827586207,-3.107241379310345,5.798633552169924,14.19358826808902,0.2719718962980242,0.09065729876600806,0.040622050185382,True,True,True
3,7.610344827586207,-2.9351724137931035,5.6268630813829885,13.677381603038274,0.270081046050748,0.09002701535024933,0.0403396305137784,True,True,True
3,7.610344827586207,-2.763103448275862,5.455151643414946,13.161175094434643,0.2680682195215892,0.08935607317386307,0.04003899231771876,True,True,True
3,7.610344827586207,-2.5910344827586207,5.28351154482145,12.644968848039605,0.2659209744792083,0.08864032482640276,0.039718277210536036,True,True,True
3,7.610344827586207,-2.4189655172413795,5.11195790183589,12.128763041175525,0.2636250852974366,0.08787502843247887,0.03937536043556232,True,True,True
3,7.610344827586207,-2.246896551724138,4.940509370661455,11.612557971261044,0.26116420842983984,0.08705473614327992,0.03900780090100651,True,True,True
3,7.610344827586207,-2.0748275862068963,4.769189096592329,11.096354137473638,0.25851946998243797,0.08617315666081264,0.03861277957931876,True,True,True
3,7.610344827586207,-1.9027586206896552,4.598025955486548,10.580152378525284,0.25566895399972006,0.08522298466657337,0.03818702307697298,True,True,True
3,7.610344827586207,-1.730689655172414,4.42705618741518,10.063954106158555,0.25258706363051564,0.08419568787683857,0.037726708217431446,True,True,True
3,7.610344827586207,-1.5586206896551724,4.256325558068662,9.547761703793434,0.24924371903872355,0.08308123967957451,0.0372273422401248,True,True,True
3,7.610344827586207,-1.3865517241379308,4.0858922318678434,9.031579215262457,0.24560334554812277,0.08186778184937427,0.036683611668541505,True,True,True
3,7.610344827586207,-1.2144827586206897,3.915830605651169,8.515413557116972,0.24162359335371406,0.08054119778457135,0.03608919108477095,True,True,True
3,7.610344827586207,-1.0424137931034485,3.74623643796454,7.999276713463413,0.23725371808114637,0.07908457269371547,0.035436501247907856,True,True,True
3,7.610344827586207,-0.8703448275862069,3.577233721378149,7.483189872387063,0.23243254596627633,0.07747751532209211,0.03471640517081904,True,True,True
3,7.610344827586207,-0.6982758620689653,3.4089838881659436,6.967191643755586,0.22708596762486324,0.07569532254162108,0.03391783378656481,True,True,True
3,7.610344827586207,-0.5262068965517237,3.241698114211691,6.451355436040632,0.22112400520228437,0.0737080017340948,0.0330273478943461,True,True,True
3,7.610344827586207,-0.354137931034483,3.0756536851589003,5.935828670307911,0.2144378354772498,0.0714792784924166,0.03202869352668779,True,True,True
3,7.610344827586207,-0.1820689655172414,2.9112155882099264,5.420926674947044,0.20689817289539522,0.06896605763179842,0.030902560437387528,True,True,True
3,7.610344827586207,-0.01,2.7488646343785326,4.907368230635786,0.19835939897440003,0.06611979965813333,0.029627198874440562,True,True,True
3,7.951724137931034,-5.0,7.776385226072874,19.95946348619489,0.28518625308030526,0.09506208436010176,0.042595762439052325,True,True,True
3,7.951724137931034,-4.827931034482758,7.60435593509685,19.44325659036829,0.28409530824345086,0.09469843608115028,0.042432817603518205,True,True,True
3,7.951724137931034,-4.655862068965517,7.432334156089945,18.927049695031627,0.28295357521661063,0.09431785840553689,0.04226228698272278,True,True,True
3,7.951724137931034,-4.483793103448276,7.260321325235085,18.41084280051594,0.28175739177647063,0.09391913059215688,0.042083623582578514,True,True,True
3,7.951724137931034,-4.3117241379310345,7.088319158936143,17.89463590737592,0.28050273048028773,0.09350091016009592,0.041896225859383796,True,True,True
3,7.951724137931034,-4.139655172413793,6.916329710765524,17.37842901654106,0.27918515139436983,0.09306171713145661,0.04169943065929181,True,True,True
3,7.951724137931034,-3.9675862068965517,6.744355440880227,16.86222212956887,0.27779974721709455,0.09259991573903151,0.04149250502181842,True,True,True
3,7.951724137931034,-3.7955172413793106,6.572399300974262,16.346015249069247,0.2763410793215228,0.09211369310717427,0.041274636627089904,True,True,True
3,7.951724137931034,-3.623448275862069,6.400464838708016,15.829808379415546,0.2748031029052383,0.0916010343017461,0.04104492261613275,True,True,True
3,7.951724137931034,-3.4513793103448274,6.228556326712248,15.31360152793621,0.27317907900817623,0.09105969300272541,0.04080235644975053,True,True,True
3,7.951724137931034,-3.279310344827586,6.056678922807954,14.797394706911764,0.2714614706160433,0.09048715687201443,0.040545812390405514,True,True,True
3,7.951724137931034,-3.107241379310345,5.884838870153847,14.281187936921683,0.2696418193717649,0.08988060645725497,0.040274027087691844,True,True,True
3,7.951724137931034,-2.9351724137931035,5.713043748824312,13.764981252454387,0.2677105985226465,0.0892368661742155,0.03998557761434634,True,True,True
3,7.951724137931034,-2.763103448275862,5.541302794099516,13.248774711312613,0.26565703657310336,0.08855234552436778,0.03967885512680768,True,True,True
3,7.951724137931034,-2.5910344827586207,5.369627301883902,12.732568410387394,0.2634689046072206,0.08782296820240686,0.03935203309945774,True,True,True
3,7.951724137931034,-2.4189655172413795,5.198031148665983,12.216362512128704,0.26113225827957953,0.08704408609319318,0.0390030287880604,True,True,True
3,7.951724137931034,-2.246896551724138,5.02653146298602,11.700157289010154,0.25863112289849394,0.08621037429949797,0.038629456193414215,True,True,True
3,7.951724137931034,-2.0748275862068963,4.855149498438302,11.18395319834257,0.25594710665082915,0.08531570221694304,0.03822856829214539,True,True,True
3,7.951724137931034,-1.9027586206896552,4.683911776090814,10.667751008494749,0.2530589225999005,0.08435297419996683,0.0377971856417377,True,True,True
3,7.951724137931034,-1.730689655172414,4.512851588592304,10.151552012807628,0.24994179434053446,0.08331393144684482,0.03733160760845633,True,True,True
3,7.951724137931034,-1.5586206896551724,4.342010991461014,9.63535839481115,0.24656671282193168,0.08218890427397724,0.03682750136551497,True,True,True
3,7.951724137931034,-1.3865517241379308,4.171443452115964,9.119173859209333,0.24289950266452284,0.08096650088817428,0.03627976243703625,True,True,True
3,7.951724137931034,-1.2144827586206897,4.001217387928127,8.603004742553171,0.23889964557367147,0.07963321519122384,0.03568233896170454,True,True,True
3,7.951724137931034,-1.0424137931034485,3.83142090554015,8.08686202412492,0.23451879787039312,0.07817293262346438,0.035028010269367575,True,True,True
3,7.951724137931034,-0.8703448275862069,3.662168160067443,7.570765115835501,0.22969893440563108,0.0765663114685437,0.034308109653835954,True,True,True
3,7.951724137931034,-0.6982758620689653,3.4936078893849283,7.054749392057648,0.2243700691035377,0.07479002303451257,0.03351218391048057,True,True,True
3,7.951724137931034,-0.5262068965517237,3.3259348480757227,6.538882113277486,0.21844759149482004,0.07281586383160668,0.03262759551764346,True,True,True
3,7.951724137931034,-0.354137931034483,3.15940506390584,6.0232983665491835,0.2118295566804112,0.07060985222680373,0.03163911786234583,True,True,True
3,7.951724137931034,-0.1820689655172414,2.994356048617563,5.508287146635578,0.20439516718938427,0.06813172239646142,0.030528708488756565,True,True,True
3,7.951724137931034,-0.01,2.8312332672739307,4.9945074192493895,0.1960083173718215,0.06533610579060717,0.02927603849298255,True,True,True
3,8.293103448275863,-5.0,7.859183276791661,20.043392993574344,0.28336833326297567,0.09445611108765857,0.042324235744354274,True,True,True
3,8.293103448275863,-4.827931034482758,7.6871508332163385,19.52718609768937,0.28224857183918434,0.09408285727972812,0.042156986828668294,True,True,True
3,8.293103448275863,-4.655862068965517,7.515125304847562,19.010979202254894,0.28107728571208607,0.09369242857069536,0.04198204212120377,True,True,True
3,8.293103448275863,-4.483793103448276,7.343108013837615,18.494772307575296,0.27985080662973116,0.09328360220991039,0.04179885372742889,True,True,True
3,8.293103448275863,-4.3117241379310345,7.171100540336258,17.97856541416062,0.27856510560895165,0.09285503520298388,0.041606819873562344,True,True,True
3,8.293103448275863,-4.139655172413793,6.999104774932525,17.46235852286553,0.2772157469402756,0.09240524898009189,0.04140527803669192,True,True,True
3,8.293103448275863,-3.9675862068965517,6.827122982582754,16.94615163512215,0.27579783490636295,0.09193261163545431,0.041193496986575824,True,True,True
3,8.293103448275863,-3.7955172413793106,6.655157880852784,16.42994475333027,0.27430595182255435,0.09143531727418477,0.04097066753130452,True,True,True
3,8.293103448275863,-3.623448275862069,6.483212736107328,15.913737881511171,0.2727340856945796,0.09091136189819318,0.04073589171216869,True,True,True
3,8.293103448275863,-3.4513793103448274,6.311291482347313,15.397531026403334,0.2710755453929981,0.09035851513099938,0.04048817013401161,True,True,True
3,8.293103448275863,-3.279310344827586,6.139398868820761,14.881324199298644,0.2693228607422821,0.08977428691409405,0.0402263870424141,True,True,True
3,8.293103448275863,-3.107241379310345,5.967540644444642,14.365117419119855,0.26746766428241464,0.08915588809413821,0.03994929266346438,True,True,True
3,8.293103448275863,-2.9351724137931035,5.795723789653314,13.848910717578937,0.2655005506397357,0.08850018354657857,0.039655482199218134,True,True,True
3,8.293103448275863,-2.763103448275862,5.623956809781355,13.332704147825286,0.2634109083846575,0.08780363612821919,0.03934337071376427,True,True,True
3,8.293103448275863,-2.5910344827586207,5.452250108836113,12.816497798949845,0.2611867178812197,0.08706223929373991,0.03901116293979083,True,True,True
3,8.293103448275863,-2.4189655172413795,5.280616468988734,12.300291820324787,0.2588143068471944,0.08627143561573147,0.038656816768747757,True,True,True
3,8.293103448275863,-2.246896551724138,5.1090716699584435,11.784086462488705,0.2562780530121576,0.08542601767071922,0.03827799883949806,True,True,True
3,8.293103448275863,-2.0748275862068963,4.9376352945689455,11.267882145937577,0.25356002021479257,0.0845200067382642,0.03787203018537253,True,True,True
3,8.293103448275863,-1.9027586206896552,4.766331783324163,10.751679577184845,0.25063951030670445,0.08354650343556815,0.0374358193059835,True,True,True
3,8.293103448275863,-1.730689655172414,4.595191823512339,10.235479945456213,0.24749250807681347,0.08249750269227116,0.036965779260463294,True,True,True
3,8.293103448275863,-1.5586206896551724,4.424254189278824,9.719285258509625,0.24409098982056449,0.0813636632735215,0.036457724394528074,True,True,True
3,8.293103448275863,-1.3865517241379308,4.253568191166017,9.203098922836359,0.2404020579958082,0.08013401933193606,0.03590674109163748,True,True,True
3,8.293103448275863,-1.2144827586206897,4.08319695046256,8.68692676495738,0.23638685488485228,0.07879561829495076,0.03530702551624942,True,True,True
3,8.293103448275863,-1.0424137931034485,3.913221789835111,8.170778880532195,0.231999198823174,0.07733306627439133,0.034651679919297074,True,True,True
3,8.293103448275863,-0.8703448275862069,3.743748132313291,7.654673119482691,0.2271838824190703,0.07572796080635677,0.033932458458225054,True,True,True
3,8.293103448275863,-0.6982758620689653,3.574913430977417,7.138642010677827,0.22187458827891274,0.07395819609297091,0.03313945588720168,True,True,True
3,8.293103448275863,-0.5262068965517237,3.406897815305185,6.622747407119468,0.21599145701038788,0.07199715233679596,0.03226074431115218,True,True,True
3,8.293103448275863,-0.354137931034483,3.239938335673939,6.107113545536868,0.2094386069805152,0.06981286899350507,0.031282002733827294,True,True,True
3,8.293103448275863,-0.1820689655172414,3.0743479016949244,5.592006247491297,0.20210270514813375,0.06736756838271125,0.03018630359562115,True,True,True
3,8.293103448275863,-0.01,2.9105402050126457,5.078031810495518,0.19385602567866703,0.06461867522622235,0.028954569611958553,True,True,True
3,8.63448275862069,-5.0,7.938736088062567,20.123947064367442,0.2816561847452394,0.0938853949150798,0.04206850717842885,True,True,True
3,8.63448275862069,-4.827931034482758,7.766700851673905,19.607740168430865,0.2805100696034625,0.09350335653448749,0.04189732203966558,True,True,True
3,8.63448275862069,-4.655862068965517,7.594672001812288,19.091533272909917,0.2793117957248944,0.09310393190829813,0.04171834640911849,True,True,True
3,8.63448275862069,-4.483793103448276,7.422650759599878,18.57532637808543,0.27805769393788105,0.09268589797929368,0.04153103225488761,True,True,True
3,8.63448275862069,-4.3117241379310345,7.2506385844628225,18.05911948442796,0.27674373894499765,0.09224791298166587,0.04133477835369867,True,True,True
3,8.63448275862069,-4.139655172413793,7.078637222578687,17.54291259272603,0.2753655045473302,0.09178850151577674,0.041128923603147835,True,True,True
3,8.63448275862069,-3.9675862068965517,6.906648765938765,17.02670570430093,0.27391811187746495,0.09130603729248832,0.040912739289718655,True,True,True
3,8.63448275862069,-3.7955172413793106,6.734675724640051,16.510498821366713,0.272396169325405,0.09079872310846833,0.04068542011604454,True,True,True
3,8.63448275862069,-3.623448275862069,6.562721115766635,15.994291947633434,0.27079370254931945,0.09026456751643983,0.040446073747229944,True,True,True
3,8.63448275862069,-3.4513793103448274,6.390788573208525,15.478085089318046,0.26910407259538277,0.08970135753179426,0.04019370858113083,True,True,True
3,8.63448275862069,-3.279310344827586,6.2188824840849435,14.961878256838506,0.2673198796859262,0.08910662656197538,0.03992721937803711,True,True,True
3,8.63448275862069,-3.107241379310345,6.047008159209582,14.445671467653037,0.2654328496435842,0.0884776165478614,0.039645370296846234,True,True,True
3,8.63448275862069,-2.9351724137931035,5.875172047423616,13.929464751019266,0.26343369916248044,0.08781123305416015,0.03934677477180515,True,True,True
3,8.63448275862069,-2.763103448275862,5.703382006858601,13.413258155973097,0.26131197516457944,0.08710399172152648,0.03902987151858144,True,True,True
3,8.63448275862069,-2.5910344827586207,5.531647650593039,12.897051764710302,0.25905586222232496,0.08635195407410831,0.0386928957706765,True,True,True
3,8.63448275862069,-2.4189655172413795,5.35998079017169,12.380845715042446,0.25665195039804245,0.08555065013268082,0.038333844603638895,True,True,True
3,8.63448275862069,-2.246896551724138,5.188396008668499,11.864640238117826,0.25408495372911677,0.08469498457637224,0.03795043488767124,True,True,True
3,8.63448275862069,-2.0748275862068963,5.016911406219685,11.348435721888531,0.25133736682470015,0.08377912227490004,0.03754005199650073,True,True,True
3,8.63448275862069,-1.9027586206896552,4.84554957636269,10.832232818188512,0.24838904344605547,0.08279634781535183,0.03709968686363128,True,True,True
3,8.63448275862069,-1.730689655172414,4.6743388926202645,10.316032624206462,0.24521667629698088,0.08173889209899363,0.03662585828321444,True,True,True
3,8.63448275862069,-1.5586206896551724,4.503315213620821,9.799836992318685,0.24179315132790993,0.08059771710930332,0.036114516468131776,True,True,True
3,8.63448275862069,-1.3865517241379308,4.332524154360082,9.28364906539599,0.23808674252483944,0.0793622475082798,0.0355609227826986,True,True,True
3,8.63448275862069,-1.2144827586206897,4.162024124491648,8.767474219086981,0.23406010464674099,0.078020034882247,0.03495949929671005,True,True,True
3,8.63448275862069,-1.0424137931034485,3.991890406161726,8.251321767903788,0.22966901304502996,0.07655633768167666,0.03430364056335823,True,True,True
3,8.63448275862069,-0.8703448275862069,3.8222206390332643,7.735208180882366,0.2248607960714108,0.07495359869047026,0.033585479481778924,True,True,True
3,8.63448275862069,-0.6982758620689653,3.6531422042354276,7.219163471173685,0.2195724200511195,0.0731908066837065,0.03279560126634728,True,True,True
