d,N,trial,kl_fused,right_side,ratio,inequality_holds
1,3,42,1.1887772117515172,6.173866534726897,0.1925498721206326,True
1,3,43,3.0453727742202905,7.99989788862238,0.3806764557022012,True
1,3,44,1.182883106144131,7.688587462327259,0.15384920987633324,True
1,3,45,1.5831401350670933,12.523630123411651,0.1264122398590784,True
1,3,46,0.7133680463562655,7.211558971600258,0.0989200877598825,True
1,3,47,0.8785251504442488,7.229639643108055,0.1215171424597543,True
1,3,48,2.7490497157982707,12.886328669959976,0.2133307155362823,True
1,3,49,2.5618151713891164,10.118898418400756,0.25317134983098283,True
1,5,0,0.9367221473025014,23.43680109996002,0.03996800345351308,True
1,5,1,1.1983508570830446,20.87807367070107,0.057397577764309364,True
1,5,2,0.9689709614114745,14.742071803074253,0.06572827580512863,True
1,5,3,0.1796266090474461,26.831667533726502,0.00669457493917072,True
1,5,4,0.18462454280554985,30.153233650254588,0.006122877066751712,True
1,5,5,3.112867508295425,29.550523554517568,0.1053405196883404,True
1,5,6,4.638427908864445,30.532059927573943,0.151919913686381,True
1,5,7,0.7192466137235194,19.29313290386481,0.03727992842362267,True
1,5,8,1.561058218557882,25.193198284837806,0.06196347922595379,True
1,5,9,2.3608270464658196,15.314968223127794,0.15415161246633427,True
1,5,10,1.7596873428970023,19.436097638714433,0.09053707053785895,True
1,5,11,2.7262492250673804,32.825776577458605,0.08305208617484743,True
1,5,12,0.37653448870969797,19.978715460889113,0.01884678168858315,True
1,5,13,2.719640249382696,25.330643204384053,0.10736562145062306,True
1,5,14,3.7137654632865944,28.746220357456345,0.1291914351558673,True
1,5,15,3.673237113710444,30.465324154960555,0.12057108255361676,True
1,5,16,0.4673071757452574,26.400508248732308,0.017700688613360178,True
1,5,17,1.2563891997719074,26.418381178455846,0.04755738783860425,True
1,5,18,4.542589666532336,31.98332647064772,0.14202993146135812,True
1,5,19,6.4184698132703595,38.3599223874999,0.1673222836175994,True
1,5,20,1.250107024150999,18.20029766951243,0.06868607573628153,True
1,5,21,4.183565606083213,30.51162686471942,0.13711381646845805,True
1,5,22,1.631367175465146,8.930014564741368,0.18268359627388736,True
1,5,23,0.31393465955711797,24.40256358201172,0.012864822931494543,True
1,5,24,1.8557040317672318,36.17845270014922,0.05129307345307163,True
1,5,25,4.1293704249857495,39.08217954020248,0.10565865244895079,True
1,5,26,4.518879969312141,17.157303882752327,0.2633793747661497,True
1,5,27,4.558455479097094,35.162628625920696,0.12963921234650685,True
1,5,28,2.024393753427285,20.716696798092265,0.09771797951948136,True
1,5,29,3.0676542012705537,32.19296703145992,0.09528957670390402,True
1,5,30,1.3166316214121663,9.841084243542877,0.1337892846792832,True
1,5,31,0.1428817765457444,27.584414643225507,0.005179800927217969,True
1,5,32,2.3634288612657546,32.07494018709867,0.07368459138129224,True
1,5,33,2.82162829559949,27.748920216871007,0.1016842555871408,True
1,5,34,3.3768324473499636,27.936584379423227,0.12087492162560787,True
1,5,35,3.363734322917339,35.03349988223234,0.09601479538797941,True
1,5,36,0.1148279887308441,35.35497757629641,0.003247859187098736,True
1,5,37,3.1050881231534015,34.35299716297318,0.09038769189257728,True
1,5,38,3.5080833096621746,30.66804181343575,0.1143888915700276,True
1,5,39,1.9759190831169542,27.31373936617434,0.07234158079299666,True
1,5,40,3.2797000602297426,24.701575743795775,0.13277290866974328,True
1,5,41,2.137835209445681,32.866551710978555,0.06504592353482495,True
1,5,42,0.5954160811975217,38.62857244257353,0.015413877437036698,True
1,5,43,0.04045128492631922,42.572297816505575,0.0009501785668387384,True
1,5,44,0.44943199757665686,16.81984643240476,0.02672033893905183,True
1,5,45,1.4316173127377896,18.135767041704042,0.07893888962323561,True
1,5,46,2.846069369917659,25.605405738246418,0.11115111390976817,True
1,5,47,0.40600823560532806,26.098721256541584,0.015556633277715207,True
1,5,48,3.247956785900124,27.65604048019317,0.11744113508317507,True
1,5,49,0.4672522826830239,34.28477354356663,0.01362856552309652,True
2,2,0,2.2950699176353355,7.796295299915241,0.2943795519982788,True
2,2,1,1.462597340273597,9.027023701413494,0.16202431594863062,True
2,2,2,1.9310411683294662,3.591266840631822,0.537704730398071,True
2,2,3,1.0117442185699201,4.461809182063126,0.2267564965882501,True
2,2,4,2.402192201459637,5.293172619680307,0.45382842655237693,True
2,2,5,2.392300299504587,4.5083288473226,0.5306401508233639,True
2,2,6,2.148231066803488,4.177840248952629,0.5141965558261934,True
2,2,7,3.5167482451976575,7.9152703941072815,0.44429919258548484,True
2,2,8,4.248732757682509,11.733593568844334,0.3620998744122152,True
2,2,9,1.0957325976042918,7.083932996006401,0.1546785660200366,True
2,2,10,3.7293431624002906,8.666443754557413,0.430319894528727,True
2,2,11,1.2163456476035668,6.067132328009588,0.2004811469148567,True
2,2,12,4.478317052539831,12.393987093453369,0.36132981410843357,True
2,2,13,2.50330103783414,7.704687538068303,0.3249062373348057,True
2,2,14,4.1046910968829335,10.148025163588484,0.404481761792504,True
2,2,15,2.758782226376832,6.264273189140028,0.44039941156454626,True
2,2,16,4.434959562303474,8.167026012912928,0.5430323786518295,True
2,2,17,1.0341871295781941,5.1472785681163025,0.2009192072844554,True
2,2,18,3.253558172257172,7.968998122149845,0.408276940511995,True
2,2,19,5.586160906452566,11.143864509112623,0.5012768148683627,True
2,2,20,3.3661239885441336,8.306155610093368,0.40525655267687616,True
2,2,21,3.347335900716084,7.466962460127014,0.44828615633071567,True
2,2,22,1.85115804158735,9.777416930659351,0.18932996871419241,True
2,2,23,0.2292594763055018,4.2203129183407935,0.05432286201081854,True
2,2,24,3.720300184420657,9.435371618178987,0.39429291552786444,True
2,2,25,3.0903007891382295,7.490410613209866,0.41256760793437236,True
2,2,26,3.9914404331182145,8.350217096290626,0.47800439043570636,True
2,2,27,3.074762630250006,10.344483630241637,0.29723693711120336,True
2,2,28,0.4202320922957823,5.327125664675032,0.07888533493444772,True
2,2,29,2.3133820936184106,8.07836298586027,0.28636768336203416,True
2,2,30,3.28835877664355,6.786436059485586,0.4845487009410958,True
2,2,31,4.737851805659191,10.313448642598626,0.45938579517330286,True
2,2,32,2.5636908374829597,6.316079556601277,0.4058990730735029,True
2,2,33,1.5565580220912771,2.8994186284817225,0.5368517697999227,True
2,2,34,1.0786482637177301,2.932273295286772,0.3678539328007078,True
2,2,35,1.0295943800393492,4.992902168679475,0.20621160704850278,True
2,2,36,4.440838657536214,8.079328861400997,0.5496543999777415,True
2,2,37,2.3486257142830596,4.958049907275039,0.47369949036553205,True
2,2,38,3.228193538862575,14.428150226891166,0.22374271740294696,True
2,2,39,1.109182923275399,3.516867914899279,0.31538941754858746,True
2,2,40,1.243230156692153,7.989614840479726,0.15560576842744336,True
2,2,41,0.8418809122620123,9.32410355753451,0.09029081531186076,True
2,2,42,1.6580460702820252,7.283765790533728,0.22763582986659014,True
2,2,43,0.3764060865853094,6.501511493478692,0.05789516591070577,True
2,2,44,2.422466362832035,6.787150472177014,0.3569195014553753,True
2,2,45,2.295216334266173,8.538316647411229,0.2688136817884436,True
2,2,46,0.7652393500276728,4.857337415842558,0.15754296737381043,True
2,2,47,3.8781829509514014,8.788411900384421,0.4412837034620285,True
2,2,48,0.6590596305186918,11.32840403572466,0.058177624000725604,True
2,2,49,3.5980345303855144,7.669129512217554,0.46915813908912996,True
2,3,0,0.8009901337719975,10.082038984478459,0.07944723631848091,True
2,3,1,1.6621259757951634,16.254678253889402,0.10225523691294545,True
2,3,2,1.597920351645799,18.649015229459295,0.08568389976547457,True
2,3,3,1.3009662383046292,19.41637650831701,0.06700355433195065,True
2,3,4,1.5421043662335965,14.355259417477644,0.10742434681159937,True
2,3,5,2.0239415477205647,13.42256593460197,0.15078648580172405,True
2,3,6,3.6633802949455982,17.835592766790185,0.20539717086200804,True
2,3,7,1.4893471564879166,16.467207349117544,0.0904432138924715,True
2,3,8,5.942235369301668,21.84200517147386,0.27205539613470825,True
2,3,9,3.195795132758315,18.547346897711098,0.1723047048390896,True
2,3,10,2.2759348452961907,19.435183955915107,0.11710384889891967,True
2,3,11,5.529988185286461,30.649423858381507,0.18042714965339257,True
2,3,12,1.9094844022033075,11.075661457500358,0.1724036446518703,True
2,3,13,2.6208294163206167,18.66184569415698,0.1404378462491091,True
2,3,14,2.5249445221381013,23.048758766623973,0.10954796081229229,True
2,3,15,5.338734039517199,18.81939405323424,0.2836825683343243,True
2,3,16,5.8711915010737075,23.791900875100062,0.24677269512409294,True
2,3,17,3.151030375068805,25.431428698618284,0.12390300255683251,True
2,3,18,0.8619592888453695,21.21462855081453,0.04063042097488315,True
2,3,19,3.311944770150869,16.551761497133867,0.20009621155575322,True
2,3,20,1.9593914244998711,6.728202466925479,0.2912206394102815,True
2,3,21,6.779729667572863,20.24226337167915,0.33492942676846843,True
2,3,22,3.2453146456479045,18.622667035275093,0.17426691029274288,True
2,3,23,4.596063235314173,18.31840957228072,0.25089859560018246,True
2,3,24,3.940271546767286,20.71908832467832,0.19017591339065165,True
2,3,25,3.2128263206164744,15.184713158262722,0.21158294444753625,True
2,3,26,1.8111803054644762,18.619113181335017,0.09727532604936945,True
2,3,27,3.110655182253836,11.985253472074302,0.2595402082652384,True
2,3,28,4.5612021562152005,19.14476944793739,0.2382479542842765,True
2,3,29,3.100794412158197,21.0162510602543,0.14754269937431347,True
2,3,30,4.443080965295817,16.401077793881658,0.2709017676236672,True
2,3,31,0.49906665781901294,16.195942488739853,0.03081430167870666,True
2,3,32,3.6782847688308418,17.736214956444954,0.20738837332901366,True
2,3,33,5.210398778574371,22.975399958339608,0.22678163548935742,True
2,3,34,1.725560376131352,21.410414457564755,0.0805944405957856,True
2,3,35,3.1436101743302394,22.334374854799933,0.1407521005072877,True
2,3,36,3.0721695155624302,12.711716140651319,0.2416801540853963,True
2,3,37,5.23673558461838,16.06682290922392,0.32593472985950345,True
2,3,38,4.306658489452503,17.153219861203194,0.2510699754506859,True
2,3,39,5.34381784635277,16.38491405982911,0.3261425618004434,True
2,3,40,1.6080867358353503,16.93412414759174,0.0949613172680113,True
2,3,41,4.200217387220825,30.535385166524193,0.13755246132691668,True
2,3,42,4.016736434079853,17.48498728700751,0.2297248701498657,True
2,3,43,2.8641092955544076,21.18329492521145,0.13520603407856385,True
2,3,44,3.314695192584308,12.305695019275408,0.26936269649070876,True
2,3,45,1.1030513962823632,17.97391842324233,0.061369556170678484,True
2,3,46,1.5161761143822563,21.81861994861862,0.06949000981513721,True
2,3,47,0.8857748030637418,13.031852193304516,0.0679699853808067,True
2,3,48,3.369303080194479,22.93288451312975,0.14692016079640807,True
2,3,49,5.077260612159501,23.961776816508113,0.2118899884194563,True
2,5,0,2.020779176847195,59.0146567874404,0.03424198812382589,True
2,5,1,2.507824308949003,52.72074029478189,0.047568078424673005,True
2,5,2,2.460600092720832,45.538691285487786,0.05403317537816404,True
2,5,3,6.2869770871800075,57.72672610930161,0.10890929576148223,True
2,5,4,4.6021716704910105,48.480804553676926,0.09492770825194502,True
2,5,5,3.4021548808740776,25.576686062828493,0.13301781444698382,True
2,5,6,1.3604661280599202,57.03312422277683,0.023853964631953346,True
2,5,7,6.991946708209498,71.27180791955236,0.0981025585334052,True
2,5,8,6.0415077449937336,44.75964180269866,0.13497667768711852,True
2,5,9,3.987000134153118,41.65252052478461,0.09572050103860395,True
2,5,10,2.182977872893522,18.773313753309885,0.11628090285917933,True
2,5,11,2.083295989963532,51.49072485517593,0.04045963609607481,True
2,5,12,0.8815803269335624,58.6024540460981,0.015043402896405841,True
2,5,13,4.821150083911586,54.24057699380258,0.08888456486114522,True
2,5,14,4.752055037428422,40.83224216412759,0.116379968024466,True
2,5,15,5.01365093306773,43.27794931483788,0.11584770102193348,True
2,5,16,5.960262979857293,49.283578645572334,0.12093811252468305,True
2,5,17,5.878996407023294,50.891009677897884,0.11552131593051414,True
2,5,18,3.840912783037701,49.01894396637378,0.07835568195170639,True
2,5,19,3.457929929588471,52.36803379259588,0.06603131107201078,True
2,5,20,3.079995984315855,38.5057016501497,0.07998804988153957,True
2,5,21,2.7452117066395543,29.22101397043718,0.09394649033797654,True
2,5,22,4.097324423824072,51.56424694055065,0.0794605694241584,True
2,5,23,3.1154194814268537,44.81203748795646,0.06952193330339296,True
2,5,24,0.031027121767993382,44.14227969651076,0.0007028889758597114,True
2,5,25,3.342402086579512,48.79401643261822,0.06850024513139188,True
2,5,26,4.504987683893484,41.79768241548189,0.10778080083753241,True
2,5,27,4.268627489391719,50.813093512452056,0.08400644783308983,True
2,5,28,4.10052964385492,57.10002185250275,0.07181310113062926,True
2,5,29,4.255561988621923,52.463018210766094,0.08111546254402546,True
2,5,30,3.8297575170636264,51.506275211589625,0.07435516354717644,True
2,5,31,4.914200918757974,68.44552731522427,0.07179725413065688,True
2,5,32,4.347226323258575,46.1406331291574,0.09421687628537233,True
2,5,33,1.0351458068864723,22.24550345904099,0.04653281094727346,True
2,5,34,2.9857016899506466,44.47105712615139,0.06713808672191181,True
2,5,35,3.638467559654832,60.82010735482758,0.05982343205065109,True
2,5,36,5.776896567339187,59.975751542350366,0.09632053652983368,True
2,5,37,8.44199326707325,67.73246352021525,0.12463732792700913,True
2,5,38,1.9903924854701498,44.36351487798633,0.04486552724562869,True
2,5,39,4.396034280014438,47.168238301558986,0.09319903473836422,True
2,5,40,3.7654702720762088,35.67279614920058,0.1055557926081046,True
2,5,41,5.607261328117088,42.20566374138231,0.13285566037951477,True
2,5,42,4.714728294418663,74.260591796228,0.06348896743721,True
2,5,43,9.451607365215626,75.46036619939085,0.1252526039993154,True
2,5,44,7.538327462477431,75.32842245659553,0.10007281735949056,True
2,5,45,1.1594263294300222,38.89555027819077,0.0298087138795444,True
2,5,46,3.7525413659217235,39.333235057719634,0.09540383241843824,True
2,5,47,1.4303292803352365,52.45848012900079,0.027265930633482136,True
2,5,48,5.975468363071708,56.0235496265964,0.10665993859544626,True
2,5,49,3.1071141238526123,35.90228769953477,0.0865436250150955,True
5,2,0,4.94432513527954,19.495328266261424,0.2536158954469199,True
5,2,1,7.271120419682441,19.138098134822105,0.37992910102454275,True
5,2,2,8.456857576624284,17.14256669059811,0.49332505039997726,True
5,2,3,7.880348733346681,19.287288253597367,0.40857732977972566,True
5,2,4,11.260025466956893,26.321994656403113,0.42778009850472215,True
5,2,5,4.492821887082976,21.67551588120221,0.20727635326914243,True
5,2,6,8.107280524450047,22.7398002238793,0.35652382363221063,True
5,2,7,9.31855572930429,17.28584054161362,0.5390860633517339,True
5,2,8,6.065426073362564,15.977947136879706,0.379612350785826,True
5,2,9,2.3163705349937587,19.19780774682511,0.12065807541888916,True
5,2,10,5.938460330122439,21.278668626500878,0.27908044597896325,True
5,2,11,4.521811222396647,14.39292449786825,0.31416903653363687,True
5,2,12,4.378539946417103,20.7666329576251,0.210844962462217,True
5,2,13,8.935628485840674,21.998653148960265,0.4061897983178576,True
5,2,14,6.906342553447758,23.524589707694247,0.29357972399360843,True
5,2,15,10.674675971303492,21.467157796556776,0.49725613760642573,True
5,2,16,6.586330283133572,22.91624300968926,0.28740881654766853,True
5,2,17,5.273513891834239,23.48230481150255,0.2245739476668008,True
5,2,18,3.3007217346268383,19.92285802916548,0.16567511196409895,True
5,2,19,4.530349504888184,23.067864950060418,0.19639223286142563,True
5,2,20,6.294806048845334,28.58781457920024,0.22019192937627605,True
5,2,21,4.749510960583478,17.323099716836566,0.2741721192060888,True
5,2,22,6.022712309530648,31.24147608120571,0.19277937744925563,True
5,2,23,7.7976009730363485,14.775431288513454,0.5277410060509211,True
5,2,24,3.895080425044057,20.054988748489144,0.1942200254456635,True
5,2,25,6.3669638423020904,19.622136351871575,0.32447862598278215,True
5,2,26,6.164473872704199,14.743630337281402,0.4181109897415452,True
5,2,27,9.912568491130953,20.8283458499134,0.475917221778424,True
5,2,28,4.48275356334389,14.681924706105177,0.30532465280112964,True
5,2,29,5.144057340659525,22.525093653646227,0.22837007560351855,True
5,2,30,2.5265540378368883,23.141176936095484,0.1091800146904362,True
5,2,31,7.129393850443904,26.391539882840753,0.27013936595186294,True
5,2,32,4.844850916184699,20.745327710314136,0.23353937734017777,True
5,2,33,11.998103703977671,27.096333274463742,0.4427943656599833,True
5,2,34,3.460187980575289,13.643644247226135,0.2536117123750697,True
5,2,35,7.302465692377693,15.725176699604662,0.46438051742600006,True
5,2,36,8.750039963073114,31.33394429079391,0.2792511495478699,True
5,2,37,7.575314575960169,18.766948450730418,0.4036519094112679,True
5,2,38,4.31695687822431,15.169392831340218,0.284583366402471,True
5,2,39,11.27759796224402,26.878598595347924,0.41957537042857274,True
5,2,40,8.787582540131853,23.756190437964342,0.36990705909178834,True
5,2,41,7.482304006965368,21.298786001497568,0.35130190079562607,True
5,2,42,11.282466794857411,23.17985485746165,0.48673586889287873,True
5,2,43,9.364949901167444,28.020849055694967,0.33421363794342657,True
5,2,44,5.631000767283616,20.59878166269703,0.2733657193658676,True
5,2,45,5.422460736464951,19.73744219796685,0.2747296575755656,True
5,2,46,7.3397703782023624,15.857284237809042,0.46286427537837205,True
5,2,47,11.952447773246,25.01928298862368,0.4777294288841452,True
5,2,48,6.505522968194211,20.006480330505045,0.32517078770096614,True
5,2,49,5.758755139749016,15.900110971789488,0.36218333003878983,True
5,3,0,9.800632553199414,47.837277717885144,0.20487437874281894,True
5,3,1,6.824055643421848,51.30261934983532,0.13301573545179526,True
5,3,2,6.20414598565142,46.82330957330454,0.13250122732009104,True
5,3,3,10.98106786214194,38.104977990786054,0.2881793519155741,True
5,3,4,7.792739308172228,51.61133885281292,0.15098890052815417,True
5,3,5,6.022580853474553,44.55283456025269,0.13517839915055663,True
5,3,6,4.6556837200930445,46.66736560836047,0.09976315695992442,True
5,3,7,5.901143667353684,37.33681418065466,0.15805161197741519,True
5,3,8,9.166655464863016,54.153970537983994,0.16927023769076094,True
5,3,9,6.63295137669909,42.274253710612314,0.15690286154085287,True
5,3,10,9.66355478691685,43.62670082949909,0.22150551389809972,True
5,3,11,9.328046213192486,50.55145873726849,0.184525757440022,True
5,3,12,6.893292395961463,43.85784162293358,0.15717354390638577,True
5,3,13,2.858125234239797,38.012332804278586,0.07518941941700807,True
5,3,14,12.951570303429746,54.17558184573655,0.2390665658249685,True
5,3,15,5.245968978386362,46.390846647470845,0.11308198400109094,True
5,3,16,7.775797082752,50.142090326837355,0.15507524780214818,True
5,3,17,12.221433891147242,45.87171196827997,0.2664263740493988,True
5,3,18,10.678909648152697,40.9219888850355,0.26095773785955445,True
5,3,19,5.867269231928289,32.87093424394741,0.17849414283102225,True
5,3,20,8.41647399209635,40.98045558278002,0.20537775562536575,True
5,3,21,4.9875767816334715,50.28942619463073,0.09917744462485002,True
5,3,22,10.080957071400057,38.59367543555396,0.2612074895078041,True
5,3,23,5.453743271757818,30.805469086273156,0.177038150481792,True
5,3,24,12.507652357790313,44.02810957290119,0.2840833385562535,True
5,3,25,7.7769661564715555,59.21670192741335,0.13133061962830023,True
5,3,26,6.995291684263479,42.976262018636106,0.1627710590844327,True
5,3,27,13.744748954889916,55.20605483358172,0.24897176580219996,True
5,3,28,2.6416875741960775,31.06729294897108,0.08503114766179097,True
5,3,29,7.033474439027669,49.133605430937436,0.14314997601619067,True
5,3,30,7.77262818451787,41.610230316308574,0.18679608657372637,True
5,3,31,7.131664154501711,46.989365000743405,0.1517718776235619,True
5,3,32,5.2024790776479986,38.85585225978719,0.13389177627258386,True
5,3,33,5.6097765134505835,28.542760901806073,0.19653937938062674,True
5,3,34,12.56418326708302,48.653395494411896,0.2582385697731227,True
5,3,35,11.155206516108349,49.70796242192884,0.22441488189399594,True
5,3,36,6.445170409308057,37.76074179725172,0.170684422565479,True
5,3,37,8.179561305958249,36.826854471631194,0.2221086058886513,True
5,3,38,4.830403201769634,43.134124976016686,0.11198565415330487,True
5,3,39,11.044203614271016,50.53649036799635,0.21853918888805676,True
5,3,40,7.44663008267628,46.42784388674845,0.16039146898229567,True
5,3,41,4.224582525271961,43.17737246026016,0.09784251066134714,True
5,3,42,9.276734149835514,41.540263983357306,0.22331909478360912,True
5,3,43,10.65318336835158,55.662214767832666,0.19138985778388543,True
5,3,44,11.37385532627464,35.83736576518502,0.31737420101686203,True
5,3,45,4.399543492866439,37.2154357990259,0.11821824461831495,True
5,3,46,5.261984672671613,41.85816999719115,0.1257098595811693,True
5,3,47,6.638857021983485,45.753783465379264,0.14509962934555873,True
5,3,48,7.230036974966538,42.90154375625846,0.1685262660020672,True
5,3,49,9.570775027455479,49.725496974603494,0.19247218448804243,True
5,5,0,9.425915112485418,129.63547415221876,0.07271092402853752,True
5,5,1,12.281955516030996,173.30279900044883,0.07086992008709096,True
5,5,2,9.920376245177131,126.78829722613271,0.07824362707138252,True
5,5,3,10.313050265362161,135.0678499600058,0.07635458970003522,True
5,5,4,10.37622795609525,137.56192102156643,0.07542950751951555,True
5,5,5,8.170618268549687,152.71665901136333,0.053501813891448,True
5,5,6,12.472031031854232,142.50876552598262,0.08751764135926288,True
5,5,7,12.027731316864783,124.66449942621209,0.09648080545964811,True
5,5,8,11.923080750976641,108.93240575653762,0.10945393767970715,True
5,5,9,8.568577794213645,103.95502525706581,0.0824258160971515,True
5,5,10,7.390681123009599,97.38081306928093,0.07589463355323957,True
5,5,11,10.012977610084215,108.94196344147872,0.09191111756915389,True
5,5,12,11.012024733737208,116.89739948415465,0.0942024782615449,True
5,5,13,13.319857997819703,104.86840796154075,0.12701497292401542,True
5,5,14,3.8880057858621884,122.09182843256364,0.03184493045748508,True
