N,delta_mu,delta_s,D_indiv,D_fused,ratio,mu_range,s_range
3,24.285714285714285,-1.3137931034482757,6.310001102998816,11.132281861091363,0.58807606524827,10.0-50.0,-2.0--0.0
3,24.285714285714285,-1.2451724137931035,6.241462949177527,10.926421500664203,0.5835395531269391,10.0-50.0,-2.0--0.0
3,24.285714285714285,-1.176551724137931,6.172932017297323,10.720561540940892,0.578901647326346,10.0-50.0,-2.0--0.0
3,24.285714285714285,-1.1079310344827586,6.104409019889331,10.514702078691284,0.574158887695346,10.0-50.0,-2.0--0.0
3,24.285714285714285,-1.0393103448275862,6.035894749346941,10.30884323544164,0.5693076538242053,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.9706896551724138,5.96739008787487,10.102985164476502,0.5643441558035419,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.9020689655172414,5.898896018767143,9.89712806012511,0.5592644244300247,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.8334482758620689,5.8304136391980315,9.691272170203051,0.5540643008612838,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.7648275862068965,5.761944174735839,9.485417812856175,0.5487394257449015,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.6962068965517241,5.69348899581872,9.279565399606694,0.543285227881742,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.6275862068965516,5.625049636465089,9.07371546721692,0.5376969125389532,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.5589655172413792,5.556627815529067,8.867868722193665,0.5319694496129888,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.4903448275862068,5.48822546085448,8.662026103550241,0.5260975619735577,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.42172413793103436,5.419844736729675,8.456188872114822,0.5200757145192855,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.35310344827586215,5.351488075100731,8.250358738662108,0.5138981047813082,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.2844827586206897,5.283158211063082,8.044538049108233,0.5075586563773379,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.2158620689655173,5.214858223222107,7.838730053936795,0.5010510173303411,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.14724137931034487,5.146591579592692,7.632939302402962,0.4943685663517033,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.07862068965517244,5.07836218979697,7.427172222123908,0.4875044318452364,10.0-50.0,-2.0--0.0
3,24.285714285714285,-0.01,5.010174464419457,7.221437974748036,0.48045153091522164,10.0-50.0,-2.0--0.0
3,27.142857142857142,-2.0,7.217681549799026,13.41330961517337,0.6194652914802381,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.9313793103448276,7.149090560673616,13.207447717558926,0.615810155873144,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.8627586206896551,7.080501957907248,13.001585859245056,0.6120839989658905,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.7941379310344827,7.011915951681017,12.795724049282736,0.6082847226282534,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.7255172413793103,6.943332773081796,12.589862298826226,0.6044101447283421,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.6568965517241379,6.874752676464556,12.384000621631387,0.6004579948515831,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.5882758620689654,6.806175942111141,12.178139034676768,0.5964259097549056,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.5196551724137932,6.737602879225303,11.97227755894021,0.5923114285376619,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.4510344827586206,6.669033829309483,11.76641622037323,0.5881119875096678,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.3824137931034484,6.600469169975093,11.560555051128858,0.5838249147356941,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.3137931034482757,6.531909319245374,11.354694091116452,0.5794474242348202,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.2451724137931035,6.463354740418178,11.148833389981812,0.5749766098124086,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.176551724137931,6.394805947565498,10.942973009645469,0.5704094385022717,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.1079310344827586,6.326263511757365,10.737113027580444,0.5657427435971492,10.0-50.0,-2.0--0.0
3,27.142857142857142,-1.0393103448275862,6.2577280681101035,10.531253541079684,0.5609732172473169,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.9706896551724138,6.189200323772979,10.325394672861819,0.5560974026106703,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.9020689655172414,6.120681066983389,10.11953657850603,0.5511116855439259,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.8334482758620689,6.052171177339038,9.913679456413105,0.5460122858351284,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.7648275862068965,5.983671637456436,9.707823561291157,0.540795247994691,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.6962068965517241,5.915183546208922,9.501969222607224,0.5354564316490846,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.6275862068965516,5.846708133764459,9.296116870098931,0.5299915016231842,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.5589655172413792,5.7782467786744,9.090267069407457,0.5243959178619502,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.4903448275862068,5.709801027299493,8.8844205723297,0.5186649254414664,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.42172413793103436,5.641372615899307,8.678578388327367,0.5127935450714116,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.35310344827586215,5.5729634957565946,8.47274188712516,0.5067765647233909,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.2844827586206897,5.5045758617594345,8.266912947007215,0.5006085333741984,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.2158620689655173,5.43621218492223,8.061094170574323,0.49428375839415134,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.14724137931034487,5.367875249392322,7.855289200447249,0.48779630893598713,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.07862068965517244,5.299568194563282,7.6495031834853995,0.48114002893876445,10.0-50.0,-2.0--0.0
3,27.142857142857142,-0.01,5.23129456299943,7.443743456222443,0.4743085652814318,10.0-50.0,-2.0--0.0
3,30.0,-2.0,7.4175315844691765,13.613449041430888,0.6117690629919132,10.0-50.0,-2.0--0.0
3,30.0,-1.9313793103448276,7.348935215263468,13.407587112736206,0.6081419380270282,10.0-50.0,-2.0--0.0
3,30.0,-1.8627586206896551,7.280340800288609,13.201725216213635,0.6044463017303754,10.0-50.0,-2.0--0.0
3,30.0,-1.7941379310344827,7.21174851168921,12.995863359272455,0.6006801881775745,10.0-50.0,-2.0--0.0
3,30.0,-1.7255172413793103,7.143158538736232,12.79000155104374,0.5968415550667846,10.0-50.0,-2.0--0.0
3,30.0,-1.6568965517241379,7.074571089762919,12.584139802788272,0.5929282799441998,10.0-50.0,-2.0--0.0
3,30.0,-1.5882758620689654,7.005986394343787,12.378278128404999,0.5889381562030284,10.0-50.0,-2.0--0.0
3,30.0,-1.5196551724137932,6.937404705749377,12.172416545066747,0.5848688888405608,10.0-50.0,-2.0--0.0
3,30.0,-1.4510344827586206,6.868826303714049,11.966555074017906,0.5807180899570115,10.0-50.0,-2.0--0.0
3,30.0,-1.3824137931034484,6.8002514975593575,11.760693741579544,0.5764832739789361,10.0-50.0,-2.0--0.0
3,30.0,-1.3137931034482757,6.731680629721481,11.554832580422218,0.572161852589269,10.0-50.0,-2.0--0.0
3,30.0,-1.2451724137931035,6.663114079738031,11.348971631186965,0.5677511293454729,10.0-50.0,-2.0--0.0
3,30.0,-1.176551724137931,6.594552268757339,11.143110944563183,0.5632482939670931,10.0-50.0,-2.0--0.0
3,30.0,-1.1079310344827586,6.525995664642247,10.937250583971942,0.5586504162743988,10.0-50.0,-2.0--0.0
3,30.0,-1.0393103448275862,6.457444787750551,10.731390629059414,0.5539544397610813,10.0-50.0,-2.0--0.0
3,30.0,-0.9706896551724138,6.388900217485908,10.52553118028597,0.5491571747866941,10.0-50.0,-2.0--0.0
3,30.0,-0.9020689655172414,6.320362599726238,10.31967236501266,0.5442552913794139,10.0-50.0,-2.0--0.0
3,30.0,-0.8334482758620689,6.251832655251794,10.113814345655761,0.5392453116479238,10.0-50.0,-2.0--0.0
3,30.0,-0.7648275862068965,6.183311189312327,9.907957330726889,0.5341236018145371,10.0-50.0,-2.0--0.0
3,30.0,-0.6962068965517241,6.114799102492492,9.702101589938499,0.5288863639027139,10.0-50.0,-2.0--0.0
3,30.0,-0.6275862068965516,6.0462974030570695,9.496247475089397,0.5235296271449255,10.0-50.0,-2.0--0.0
3,30.0,-0.5589655172413792,5.977807220983177,9.290395449236534,0.5180492392274756,10.0-50.0,-2.0--0.0
3,30.0,-0.4903448275862068,5.909329823915809,9.084546127835779,0.5124408575667055,10.0-50.0,-2.0--0.0
3,30.0,-0.42172413793103436,5.840866635316179,8.87870033728653,0.5066999409301359,10.0-50.0,-2.0--0.0
3,30.0,-0.35310344827586215,5.772419255110119,8.672859198931036,0.5008217418980935,10.0-50.0,-2.0--0.0
3,30.0,-0.2844827586206897,5.703989483186611,8.467024250471582,0.4948013009391317,10.0-50.0,-2.0--0.0
3,30.0,-0.2158620689655173,5.635579346145218,8.261197622628112,0.48863344329622693,10.0-50.0,-2.0--0.0
3,30.0,-0.14724137931034487,5.567191127746302,8.055382297643622,0.4823127805268761,10.0-50.0,-2.0--0.0
3,30.0,-0.07862068965517244,5.498827403580351,7.849582489425141,0.4758337195256202,10.0-50.0,-2.0--0.0
3,30.0,-0.01,5.430491080543277,7.643804204891441,0.46919048336028446,10.0-50.0,-2.0--0.0
3,32.85714285714286,-2.0,7.599237203392688,13.795371961014752,0.6051209084887184,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.9313793103448276,7.530636793306793,13.589510008988206,0.6015210657469021,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.8627586206896551,7.462038012845365,13.383648083782447,0.5978549050872989,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.7941379310344827,7.393441005573856,13.177786191574338,0.5941205717175403,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.7255172413793103,7.324845929343216,12.971924339976148,0.5903161406672426,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.6568965517241379,7.256252957905131,12.766062538375607,0.5864396134126848,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.5882758620689654,7.187662282730125,12.560200798359801,0.5824889143042763,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.5196551724137932,7.119074115055849,12.354339134245146,0.5784618867837248,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.4510344827586206,7.050488688196704,12.14847756374238,0.574356289377041,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.3824137931034484,6.981906260150332,11.942616108794518,0.570169791448779,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.3137931034482757,6.913327116541468,11.736754796637932,0.5658999687022612,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.2451724137931035,6.844751573949398,11.530893661153758,0.5615442984100626,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.176551724137931,6.776179983671771,11.325032744600147,0.5571001543588239,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.1079310344827586,6.7076127359849576,11.119172099849287,0.5525648014927489,10.0-50.0,-2.0--0.0
3,32.85714285714286,-1.0393103448275862,6.639050264969685,10.913311793299801,0.5479353902411237,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.9706896551724138,6.570493053980384,10.707451908702584,0.5432089505173459,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.9020689655172414,6.50194164184782,10.501592552235003,0.5383823853808334,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.8334482758620689,6.4333966299172705,10.295733859299235,0.5334524643597499,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.7648275862068965,6.364858690038964,10.089876003726316,0.5284158164431324,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.6962068965517241,6.296328573644104,9.884019210369543,0.5232689227678495,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.6275862068965516,6.2278071220586355,9.678163772516763,0.5180081090521202,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.5589655172413792,6.1592952782284485,9.472310076211192,0.512629537867934,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.4903448275862068,6.090794100054273,9.26645863455126,0.5071292009071356,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.42172413793103436,6.022304775562507,9.060610136501046,0.5015029114914867,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.35310344827586215,5.953828640170045,8.854765516924347,0.4957462977229976,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.2844827586206897,5.885367196337464,8.648926057818063,0.4898547968935789,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.2158620689655173,5.816922135946094,8.443093535607593,0.48382365211279466,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.14724137931034487,5.748495365781353,8.237270436694843,0.4776479126305084,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.07862068965517244,5.6800890365577725,8.031460274446212,0.4713224401210801,10.0-50.0,-2.0--0.0
3,32.85714285714286,-0.01,5.6117055759813415,7.825668057318338,0.464841924400131,10.0-50.0,-2.0--0.0
3,35.714285714285715,-2.0,7.765817231401733,13.962119293498539,0.5992981325494647,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.9313793103448276,7.697213709545382,13.75625732351174,0.5957245414858142,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.8627586206896551,7.6286115673180594,13.550395376226419,0.5920865702603968,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.7941379310344827,7.560010926270966,13.344533456870757,0.5883824590120027,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.7255172413793103,7.49141192005186,13.138671571887883,0.5846103828447571,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.6568965517241379,7.422814695773071,12.932809729223703,0.5807684487749327,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.5882758620689654,7.354219415551382,12.726947938685692,0.5768546925036,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.5196551724137932,7.285626258242935,12.521086212391465,0.572867075003797,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.4510344827586206,7.217035421399563,12.315224565331645,0.5688034789102465,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.3824137931034484,7.148447123476682,12.109363016079122,0.5646617046990048,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.3137931034482757,7.079861606327064,11.903501587687172,0.5604394666438753,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.2451724137931035,7.011279138019724,11.697640308833298,0.5561343885359934,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.176551724137931,6.942700016028632,11.491779215285467,0.5517439991527966,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.1079310344827586,6.874124570842342,11.285918351795557,0.5472657274627869,10.0-50.0,-2.0--0.0
3,35.714285714285715,-1.0393103448275862,6.805553170052824,11.080057774564478,0.5426968975532706,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.9706896551724138,6.736986222990063,10.87419755448047,0.5380347232699845,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.9020689655172414,6.668424185978475,10.668337781414026,0.5332763025606593,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.8334482758620689,6.599867568301923,10.462478569972232,0.5284186115199137,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.7648275862068965,6.531316938976483,10.256620067289365,0.523458498141554,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.6962068965517241,6.462772934444204,10.050762463686429,0.5183926757981113,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.6275862068965516,6.394236267317163,9.844906007409643,0.51321771648893,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.5589655172413792,6.325707736319487,9.639051025216762,0.5079300439313421,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.4903448275862068,6.2571882375959404,9.433197951410342,0.502525926620498,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.42172413793103436,6.188678777579609,9.227347369154048,0.4970014710615859,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.35310344827586215,6.120180487638386,9.0215000697548,0.49135261549756226,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.2844827586206897,6.051694640751013,8.815657138355935,0.4855751246377007,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.2158620689655173,5.983222670498752,8.609820078624345,0.47966458617006164,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.14724137931034487,5.914766192698893,8.403990995219907,0.4736164102645161,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.07862068965517244,5.84632703005196,8.198172862148896,0.467425833918613,10.0-50.0,-2.0--0.0
3,35.714285714285715,-0.01,5.777907240226272,7.992369919089316,0.46108793298294176,10.0-50.0,-2.0--0.0
3,38.57142857142857,-2.0,7.919595280424749,14.116028887727069,0.5941393210087536,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.9313793103448276,7.8509893115281,13.91016690362091,0.5905908309413412,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.8627586206896551,7.7823845256532795,13.704304938977852,0.5869796887146859,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.7941379310344827,7.7137810270360685,13.498442998280279,0.5833042166554258,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.7255172413793103,7.645178930286683,13.292581087052202,0.5795626763943619,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.6568965517241379,7.576578361563211,13.08671921210605,0.5757532660783646,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.5882758620689654,7.507979459892515,12.880857381850255,0.571874117426646,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.5196551724137932,7.439382378658465,12.674995606673857,0.5679232926214826,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.4510344827586206,7.370787287280175,12.469133899429075,0.5638987810228973,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.3824137931034484,7.302194373106091,12.26327227603938,0.5597984956962567,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.3137931034482757,7.233603843553422,12.057410756269514,0.5556202697412512,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.2451724137931035,7.165015928526576,11.851549364706168,0.5513618524103471,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.176551724137931,7.096430883153018,11.645688132015051,0.5470209050046085,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.1079310344827586,7.027848990880402,11.439827096564263,0.5425949965349287,10.0-50.0,-2.0--0.0
3,38.57142857142857,-1.0393103448275862,6.959270566985072,11.233966306537784,0.5380815991373176,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.9706896551724138,6.890695962549092,11.028105822711845,0.5334780832323064,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.9020689655172414,6.822125568971158,10.822245722137247,0.5287817124211112,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.8334482758620689,6.753559823085978,10.616386103072891,0.5239896381156128,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.7648275862068965,6.684999212977347,10.410527091665196,0.5190988939064054,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.6962068965517241,6.616444284582275,10.204668851087233,0.5141063896845766,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.6275862068965516,6.547895649197384,9.998811594175102,0.5090089055507331,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.5589655172413792,6.4793539920146115,9.792955601078171,0.5038030855723868,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.4903448275862068,6.410820081831313,9.587101244151699,0.49848543149324354,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.42172413793103436,6.34229478210052,9.381249023381026,0.4930522965629183,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.35310344827586215,6.273779063510586,9.175399617210044,0.4874998797548673,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.2844827586206897,6.205274018310304,8.969553956015478,0.48182422079177784,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.2158620689655173,6.136780876626129,8.763713329017033,0.476021196628589,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.14724137931034487,6.068301025052958,8.557879540735438,0.47008652039531684,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.07862068965517244,5.999836027839483,8.352055141099196,0.46401574433841863,10.0-50.0,-2.0--0.0
3,38.57142857142857,-0.01,5.9313876510341785,8.146243765299577,0.45780426911731875,10.0-50.0,-2.0--0.0
3,41.42857142857143,-2.0,8.062397919415057,14.25893682103198,0.5895242318539434,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.9313793103448276,7.993789991568164,14.05307482562543,0.5859996672604021,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.8627586206896551,7.925183089341744,13.847212847090157,0.5824140040252491,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.7941379310344827,7.856577303107504,13.641350889311642,0.5787656364439212,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.7255172413793103,7.787972732232459,13.435488957078288,0.5750529018278052,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.6568965517241379,7.719369486096503,13.229627056295342,0.5712740779379052,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.5882758620689654,7.6507676852378985,13.023765194251519,0.5674273802780506,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.5196551724137932,7.58216746264388,12.817903379952396,0.5635109592388609,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.4510344827586206,7.513568965206089,12.612041624538723,0.5595228970831613,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.3824137931034484,7.444972355363232,12.406179941813512,0.5554612047630735,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.3137931034482757,7.376377812956583,12.200318348909533,0.5513238185585576,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.2451724137931035,7.307785537327519,11.99445686713939,0.5471085965268488,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.176551724137931,7.239195749690458,11.7885955230852,0.5428133147520461,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.1079310344827586,7.170608695819235,11.582734350005804,0.5384356633841988,10.0-50.0,-2.0--0.0
3,41.42857142857143,-1.0393103448275862,7.102024649090431,11.376873389668814,0.5339732424577391,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.9706896551724138,7.033443913933274,11.171012694757287,0.5294235574802588,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.9020689655172414,6.964866829742847,10.965152332061725,0.5247840147847964,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.8334482758620689,6.896293775321413,10.759292386756675,0.5200519166424877,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.7648275862068965,6.827725173921856,10.553432968190755,0.5152244561384831,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.6962068965517241,6.759161498977843,10.347574217808916,0.5102987118236353,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.6275862068965516,6.690603280617353,10.141716320106308,0.5052716421694894,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.5589655172413792,6.622051113069984,9.935859517928504,0.5001400798773679,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.4903448275862068,6.553505663094217,9.730004134049935,0.4949007261281053,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.42172413793103436,6.484967679568757,9.524150601881935,0.48955014491376675,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.35310344827586215,6.416438004412626,9.318299509534642,0.48408475767637155,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.2844827586206897,6.347917585022065,9.11245166351065,0.4785008386063231,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.2158620689655173,6.27940748843899,8.906608181385065,0.47279451114790755,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.14724137931034487,6.210908917496206,8.700770627441122,0.4669617465559104,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.07862068965517244,6.142423229219195,8.494941212158135,0.46099836579957193,10.0-50.0,-2.0--0.0
3,41.42857142857143,-0.01,6.07395195580375,8.289123086854875,0.454900046799267,10.0-50.0,-2.0--0.0
3,44.285714285714285,-2.0,8.195686955265343,14.392311446602065,0.5853611997448521,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.9313793103448276,8.127077434907932,14.186449442010733,0.5818594099225308,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.8627586206896551,8.058468812206662,13.980587452184086,0.5782979280549684,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.7941379310344827,7.989861166260983,13.774725480522452,0.5746752120754147,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.7255172413793103,7.9212545840441795,13.56886353121634,0.5709896661465792,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.6568965517241379,7.852649161294174,13.363001609433653,0.5672396382824151,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.5882758620689654,7.784045003516313,13.157139721553019,0.5634234178420731,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.5196551724137932,7.715442227113239,12.95127787545556,0.5595392328881593,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.4510344827586206,7.64684096065906,12.745416080890958,0.5555852474009724,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.3824137931034484,7.578241346337489,12.539554349938761,0.5515595583399676,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.3137931034482757,7.509643541566337,12.333692697592499,0.5474601925433058,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.2451724137931035,7.44104772083398,12.127831142503647,0.5432851034560304,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.176551724137931,7.3724540777769905,11.921969707935238,0.5390321676772455,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.1079310344827586,7.303862827532288,11.716108422993367,0.5346991813167179,10.0-50.0,-2.0--0.0
3,44.285714285714285,-1.0393103448275862,7.235274209401922,11.510247324230498,0.530283856151733,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.9706896551724138,7.166688489873963,11.304386457751653,0.5257838155760024,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.9020689655172414,7.098105966049245,11.098525882007863,0.5211965903342345,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.8334482758620689,7.029526969530734,10.892665671538825,0.5165196140391214,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.7648275862068965,6.960951870840416,10.686805922040037,0.5117502184726253,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.6962068965517241,6.892381084437889,10.480946757295943,0.5068856286816261,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.6275862068965516,6.823815074425367,10.275088338766261,0.5019229578908017,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.5589655172413792,6.755254361035999,10.069230878976033,0.4968592022754366,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.4903448275862068,6.686699528016133,9.863374660400208,0.49169123566737954,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.42172413793103436,6.618151231028054,9.65752006233822,0.4864158043140816,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.35310344827586215,6.5496102072176825,9.45166759947564,0.481029521882075,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.2844827586206897,6.4810772861123915,9.245817977627489,0.47552886500517255,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.2158620689655173,6.412553402037546,9.03997217485076,0.469910169843751,10.0-50.0,-2.0--0.0
3,44.285714285714285,-0.14724137931034487,6.344039608267223,8.834131560153073,0.4641696303745694,10.0-50.0,-2.0--0.0
