N,delta_mu,delta_s,D_indiv,D_fused,ratio
7,3.585714285714286,-0.9863265306122448,2.290754618559351,11.96531624557057,0.746186814762098
7,3.585714285714286,-0.9253061224489794,2.2341326018417886,11.538175085393085,0.7377855392853054
7,3.585714285714286,-0.8642857142857143,2.1778473812451566,11.111034831234008,0.7288346758572097
7,3.585714285714286,-0.8032653061224488,2.1219268681277565,10.683895968251765,0.7192853229452116
7,3.585714285714286,-0.7422448979591834,2.0664013848106735,10.2567592433265,0.7090835939453566
7,3.585714285714286,-0.6812244897959183,2.011303858046796,9.829625808835582,0.6981701212310862
7,3.585714285714286,-0.6202040816326528,1.9566700218376956,9.402497448861483,0.6864795322025662
7,3.585714285714286,-0.5591836734693878,1.9025386283766241,8.97537693960965,0.6739399066775212
7,3.585714285714286,-0.4981632653061223,1.848951665379152,8.548268633997573,0.6604722320730896
7,3.585714285714286,-0.43714285714285683,1.795954577445089,8.121179433193847,0.6459898847256541
7,3.585714285714286,-0.3761224489795918,1.7435964883673816,7.694120453043149,0.6303981867671973
7,3.585714285714286,-0.3151020408163263,1.6919304204596444,7.267109994510706,0.613594127802461
7,3.585714285714286,-0.2540816326530613,1.6410135060118345,6.8401790734316466,0.5954664208928313
7,3.585714285714286,-0.1930612244897958,1.5909071849074283,6.4133821869791054,0.5758962332777704
7,3.585714285714286,-0.1320408163265303,1.5416773812580653,5.986819181280387,0.5547593117972139
7,3.585714285714286,-0.07102040816326527,1.493394650656686,5.5606813054439685,0.5319310895385496
7,3.585714285714286,-0.01,1.4461342883559674,5.135350956465064,0.5072983685652803
7,3.686734693877551,-3.0,4.301149349927821,26.116508611924317,0.8674262384695114
7,3.686734693877551,-2.9389795918367345,4.240577118044436,25.68936575478267,0.8654268726594411
7,3.686734693877551,-2.8779591836734695,4.180034328617761,25.26222289764167,0.8633634802159045
7,3.686734693877551,-2.816938775510204,4.1195229933852096,24.83508004050166,0.8612328618899319
7,3.686734693877551,-2.755918367346939,4.059045270895616,24.407937183363167,0.8590316038240485
7,3.686734693877551,-2.6948979591836735,3.9986034782847923,23.980794326227,0.8567560598329409
7,3.686734693877551,-2.633877551020408,3.9382001041035073,23.553651469094394,0.854402331974377
7,3.686734693877551,-2.572857142857143,3.877837822300851,23.126508611967257,0.8519662492245494
7,3.686734693877551,-2.5118367346938775,3.8175195074764305,22.69936575484849,0.8494433440500102
7,3.686734693877551,-2.450816326530612,3.757248251526404,22.27222289774256,0.8468288266436306
7,3.686734693877551,-2.389795918367347,3.6970273818209147,21.845080040656313,0.8441175565642398
7,3.686734693877551,-2.3287755102040815,3.63686048106435,21.41793718360023,0.8413040114883505
7,3.686734693877551,-2.2677551020408164,3.576751409004876,20.99079432659039,0.8383822527473112
7,3.686734693877551,-2.206734693877551,3.5167043261761117,20.56365146965143,0.8353458872838363
7,3.686734693877551,-2.145714285714286,3.456723719871605,20.136508612821117,0.8321880256177148
7,3.686734693877551,-2.0846938775510204,3.3968144325720235,19.70936575615735,0.8289012353610075
7,3.686734693877551,-2.023673469387755,3.336981693065706,19.282222899748877,0.8254774897677145
7,3.686734693877551,-1.9626530612244897,3.2772311505254916,18.85508004373174,0.8219081107410878
7,3.686734693877551,-1.9016326530612244,3.2175689118284163,18.427937188314466,0.8181837056529474
7,3.686734693877551,-1.8406122448979592,3.1580015824300403,18.000794333816707,0.8142940972529005
7,3.686734693877551,-1.779591836734694,3.0985363111315376,17.573651480728454,0.8102282458607888
7,3.686734693877551,-1.7185714285714284,3.039180839105198,17.146508629800795,0.8059741629424961
7,3.686734693877551,-1.6575510204081632,2.979943553572217,16.719365782185058,0.8015188150672309
7,3.686734693877551,-1.596530612244898,2.920833546555293,16.29222293964612,0.7968480171334493
7,3.686734693877551,-1.5355102040816326,2.8618606791569485,15.86508010488933,0.7919463136311169
7,3.686734693877551,-1.4744897959183674,2.8030356518418804,15.43793728206176,0.7867968465809284
7,3.686734693877551,-1.413469387755102,2.744370081227144,15.010794477520594,0.7813812086580916
7,3.686734693877551,-1.3524489795918366,2.68587658390614,14.583651701011167,0.7756792798722922
7,3.686734693877551,-1.2914285714285714,2.6275688678497566,14.1565089674732,0.7696690460409202
7,3.686734693877551,-1.230408163265306,2.569461831938539,13.729366299810636,0.7633263971663486
7,3.686734693877551,-1.1693877551020406,2.5115716741808893,13.302223733139908,0.75662490371994
7,3.686734693877551,-1.1083673469387754,2.453916009161109,12.875081321307974,0.7495355687598303
7,3.686734693877551,-1.04734693877551,2.3965139952337875,12.447939146897507,0.7420265537868815
7,3.686734693877551,-0.9863265306122448,2.339386471933249,12.02079733659631,0.7340628763026807
7,3.686734693877551,-0.9253061224489794,2.282556107993245,11.593656084833526,0.7256060772165466
7,3.686734693877551,-0.8642857142857143,2.226047560266607,11.166515690191584,0.7166138566146233
7,3.686734693877551,-0.8032653061224488,2.1698876436901235,10.739376611645426,0.7070396770394184
7,3.686734693877551,-0.7422448979591834,2.114105512248227,10.312239555767395,0.6968323344603103
7,3.686734693877551,-0.6812244897959183,2.058732850641124,9.885105612744328,0.6859354987403982
7,3.686734693877551,-0.6202040816326528,2.00380407604869,9.457976470379773,0.6742872279374023
7,3.686734693877551,-0.5591836734693878,1.9493565489900877,9.030854755066795,0.6618194647536719
7,3.686734693877551,-0.4981632653061223,1.8954307917994797,8.603744584843103,0.648457529856004
7,3.686734693877551,-0.43714285714285683,1.8420707126595237,8.176652488536439,0.6341196375472505
7,3.686734693877551,-0.3761224489795918,1.7893238324464342,7.749588982354298,0.6187164784044032
7,3.686734693877551,-0.3151020408163263,1.7372415108353285,7.3225713802779895,0.6021509497841809
7,3.686734693877551,-0.2540816326530613,1.6858791671876465,6.89562902608803,0.5843181884221441
7,3.686734693877551,-0.1930612244897958,1.6352964906942884,6.4688134808123605,0.5651062157861516
7,3.686734693877551,-0.1320408163265303,1.5855576330868224,6.042219216372317,0.5443978545813023
7,3.686734693877551,-0.07102040816326527,1.5367313759729224,5.616027204414125,0.5220753693030119
7,3.686734693877551,-0.01,1.4888912635324845,5.190599349671603,0.4980311262294211
7,3.7877551020408164,-3.0,4.351259080935939,26.17049443097843,0.8592092523169593
7,3.7877551020408164,-2.9389795918367345,4.290664949127695,25.74335157383672,0.8571216109878067
7,3.7877551020408164,-2.8779591836734695,4.230098831357565,25.316208716695627,0.8549684982375595
7,3.7877551020408164,-2.816938775510204,4.169562643128699,24.889065859555465,0.8527467126411524
7,3.7877551020408164,-2.755918367346939,4.109058439914255,24.46192300241674,0.8504528421819182
7,3.7877551020408164,-2.6948979591836735,4.048588428408285,24.03478014528022,0.8480832471539281
7,3.7877551020408164,-2.633877551020408,3.9881549787853894,23.607637288147078,0.8456340414382683
7,3.7877551020408164,-2.572857142857143,3.9277606380682917,23.180494431019113,0.8431010719787465
7,3.7877551020408164,-2.5118367346938775,3.867408144712682,22.75335157389908,0.8404798962620953
7,3.7877551020408164,-2.450816326530612,3.8071004445298557,22.32620871679121,0.8377657575848122
7,3.7877551020408164,-2.389795918367347,3.746840708079949,21.89906585970199,0.8349535578630406
7,3.7877551020408164,-2.3287755102040815,3.6866323496820397,21.471923002641347,0.8320378277129972
7,3.7877551020408164,-2.2677551020408164,3.6264790482020626,21.044780145624514,0.8290126934970596
7,3.7877551020408164,-2.206734693877551,3.5663847697955466,20.61763728867484,0.8258718409942709
7,3.7877551020408164,-2.145714285714286,3.5063537927996165,20.1904944318281,0.8226084753133328
7,3.7877551020408164,-2.0846938775510204,3.4463907349876184,19.763351575139154,0.8192152766206112
7,3.7877551020408164,-2.023673469387755,3.3865005834201862,19.336208718692085,0.8156843512047868
7,3.7877551020408164,-1.9626530612244897,3.326688727148527,18.909065862615787,0.8120071773430523
7,3.7877551020408164,-1.9016326530612244,3.26696099304926,18.481923007107827,0.808174545370615
7,3.7877551020408164,-1.8406122448979592,3.207323685095195,18.054780152471057,0.8041764912852292
7,3.7877551020408164,-1.779591836734694,3.147783627392873,17.627637299169717,0.8000022231410788
7,3.7877551020408164,-1.7185714285714284,3.0883482113454273,17.20049444791542,0.7956400394011497
7,3.7877551020408164,-1.6575510204081632,3.0290254473280402,16.773351599798993,0.7910772383240612
7,3.7877551020408164,-1.596530612244898,2.9698240212926277,16.34620875649255,0.7863000173601339
7,3.7877551020408164,-1.5355102040816326,2.9107533567479384,15.919065920559273,0.7812933614225647
7,3.7877551020408164,-1.4744897959183674,2.8518236825902195,15.491923095928284,0.7760409187838644
7,3.7877551020408164,-1.413469387755102,2.7930461072872603,15.064780288622666,0.770524863226648
7,3.7877551020408164,-1.3524489795918366,2.734432699943664,14.637637507875592,0.7647257409541429
7,3.7877551020408164,-1.2914285714285714,2.6759965787963083,14.210494767841642,0.758622300643367
7,3.7877551020408164,-1.230408163265306,2.6177520077042202,13.783352090221046,0.752191304908929
7,3.7877551020408164,-1.1693877551020406,2.559714501204255,13.35620950828472,0.7454073213466968
7,3.7877551020408164,-1.1083673469387754,2.501900938700208,12.929067073049737,0.7382424912569919
7,3.7877551020408164,-1.04734693877551,2.4443296883349146,12.501924862758695,0.7306662741248324
7,3.7877551020408164,-0.9863265306122448,2.3870207410583033,12.074782997441432,0.7226451659861626
7,3.7877551020408164,-0.9253061224489794,2.329995855344338,11.647641661309073,0.7141423899711327
7,3.7877551020408164,-0.8642857142857143,2.2732787129205088,11.220501137252448,0.7051175576416254
7,3.7877551020408164,-0.8032653061224488,2.2168950857481047,10.793361860125874,0.6955263003077625
7,3.7877551020408164,-0.7422448979591834,2.1608730143221253,10.366224499369489,0.6853198704321837
7,3.7877551020408164,-0.6812244897959183,2.105242997137449,9.93909008787906,0.6744447146884155
7,3.7877551020408164,-0.6202040816326528,2.0500381908828214,9.511960224763913,0.6628420225163648
7,3.7877551020408164,-0.5591836734693878,1.9952946205656332,9.08483739840601,0.6504472576035347
7,3.7877551020408164,-0.4981632653061223,1.941051398326932,8.657725510463948,0.6371896855139126
7,3.7877551020408164,-0.43714285714285683,1.8873509491661153,8.230630746748538,0.6229919204545142
7,3.7877551020408164,-0.3761224489795918,1.8342392411472506,7.803563071044841,0.6077695316003126
7,3.7877551020408164,-0.3151020408163263,1.7817660168944076,7.376538888038986,0.591430782565153
7,3.7877551020408164,-0.2540816326530613,1.7299850222948099,6.949586001004067,0.5738766447969015
7,3.7877551020408164,-0.1930612244897958,1.6789542273136144,6.522753265641277,0.55500136926458
7,3.7877551020408164,-0.1320408163265303,1.628736032686694,6.09613020162202,0.5346942203103964
7,3.7877551020408164,-0.07102040816326527,1.579397455011027,5.669888308402731,0.5128437059890525
7,3.7877551020408164,-0.01,1.5310102814213673,5.244370598330053,0.48934733414454523
7,3.8887755102040815,-3.0,4.400235964854396,26.22306320205453,0.8513524992589233
7,3.8887755102040815,-2.9389795918367345,4.339621462509692,25.79592034491276,0.8491827016897212
7,3.8887755102040815,-2.8779591836734695,4.279033644591404,25.368777487771574,0.8469461496902326
7,3.8887755102040815,-2.816938775510204,4.218474336899206,24.941634630631278,0.8446396438523335
7,3.8887755102040815,-2.755918367346939,4.1579454988088695,24.514491773492338,0.8422597781426644
7,3.8887755102040815,-2.6948979591836735,4.097449234030553,24.087348916355495,0.8398029233930915
7,3.8887755102040815,-2.633877551020408,4.036987802334573,23.660206059221856,0.8372652092426529
7,3.8887755102040815,-2.572857142857143,3.976563632340147,23.233063202093128,0.8346425043668321
7,3.8887755102040815,-2.5118367346938775,3.916179335472516,22.805920344971927,0.8319303948109861
7,3.8887755102040815,-2.450816326530612,3.855837721204698,22.378777487862266,0.8291241602234515
7,3.8887755102040815,-2.389795918367347,3.7955418137120454,21.951634630770297,0.8262187477599661
7,3.8887755102040815,-2.3287755102040815,3.7352948700808963,21.524491773705442,0.8232087434042497
7,3.8887755102040815,-2.2677551020408164,3.675100400226951,21.097348916682158,0.8200883404195791
7,3.8887755102040815,-2.206734693877551,3.614962188694647,20.670206059722588,0.81685130461258
7,3.8887755102040815,-2.145714285714286,3.5548843185259105,20.243063202860686,0.81349093605285
7,3.8887755102040815,-2.0846938775510204,3.494871197405213,19.815920346148495,0.8100000268499958
7,3.8887755102040815,-2.023673469387755,3.434927586307952,19.388777489665795,0.8063708145427607
7,3.8887755102040815,-1.9626530612244897,3.3750586309008894,18.961634633534878,0.8025949306026694
7,3.8887755102040815,-1.9016326530612244,3.315269895966654,18.53449177794319,0.7986633434965449
7,3.8887755102040815,-1.8406122448979592,3.255567403149219,18.107348923178083,0.7945662956879098
7,3.8887755102040815,-1.779591836734694,3.1959576723436536,17.680206069680015,0.7902932338862387
7,3.8887755102040815,-1.7185714285714284,3.136447767081292,17.253063218124158,0.7858327317749328
7,3.8887755102040815,-1.6575510204081632,3.077045344290459,16.82592036954548,0.7811724043635575
7,3.8887755102040815,-1.596530612244898,3.0177587088428286,16.398777525530463,0.7762988130172672
7,3.8887755102040815,-1.5355102040816326,2.958596873325894,15.971634688511024,0.7711973601167899
7,3.8887755102040815,-1.4744897959183674,2.89956962351231,15.544491862215072,0.7658521721965906
7,3.8887755102040815,-1.413469387755102,2.840687590026307,15.117349052357241,0.7602459702983009
7,3.8887755102040815,-1.3524489795918366,2.781962326734839,14.69020626769787,0.7543599261635282
7,3.8887755102040815,-1.2914285714285714,2.723406396415462,14.263063521666663,0.7481735027783932
7,3.8887755102040815,-1.230408163265306,2.665033464272315,13.835920834852569,0.741664277677035
7,3.8887755102040815,-1.1693877551020406,2.606858399884017,13.408778238822672,0.7348077473208611
7,3.8887755102040815,-1.1083673469387754,2.548897388170169,12.981635781981412,0.7275771108060411
7,3.8887755102040815,-1.04734693877551,2.4911680499532602,12.554493538564536,0.7199430311300921
7,3.8887755102040815,-0.9863265306122448,2.43368957266628,12.127351622455073,0.711873372292841
7,3.8887755102040815,-0.9253061224489794,2.376482851708589,11.70021020843062,0.703332910650993
7,3.8887755102040815,-0.8642857142857143,2.3195706428780087,11.273069564895106,0.6942830192369468
7,3.8887755102040815,-0.8032653061224488,2.262977726199236,10.845930104434046,0.6846813242612126
7,3.8887755102040815,-0.7422448979591834,2.20673108131994,10.418792462206076,0.6744813338479021
7,3.8887755102040815,-0.6812244897959183,2.1508600744476616,9.99165761821414,0.6636320403647953
7,3.8887755102040815,-0.6202040816326528,2.0953966565431497,9.56452708968214,0.6520774997636336
7,3.8887755102040815,-0.5591836734693878,2.0403755721584034,9.137403237575077,0.6397563945900068
7,3.8887755102040815,-0.4981632653061223,1.9858345778988362,8.710289763780874,0.6266015925798544
7,3.8887755102040815,-0.43714285714285683,1.931814668986825,8.283192537418632,0.6125397216555163
7,3.8887755102040815,-0.3761224489795918,1.878360311796581,7.856121012238704,0.5974907980646937
7,3.8887755102040815,-0.3151020408163263,1.825519679506962,7.429090753381362,0.5813679748120365
7,3.8887755102040815,-0.2540816326530613,1.7733448871707596,7.002128141724038,0.5640775392778796
7,3.8887755102040815,-0.1930612244897958,1.7218922215210084,6.575279534907366,0.5455194210786142
7,3.8887755102040815,-0.1320408163265303,1.6712223597274025,6.148629879317863,0.5255887655719752
7,3.8887755102040815,-0.07102040816326527,1.6214005700874556,5.7223419256538035,0.5041798017293468
7,3.8887755102040815,-0.01,1.5724968863069604,5.296741231858772,0.4811947962669986
7,3.989795918367347,-3.0,4.448125569960471,26.274287321403108,0.8438317575141335
7,3.989795918367347,-2.9389795918367345,4.387492090731041,25.847144464261284,0.8415853824513561
7,3.989795918367347,-2.8779591836734695,4.326884056460399,25.420001607120017,0.8392711137233084
7,3.989795918367347,-2.816938775510204,4.266303209217118,24.99285874997959,0.8368857574727816
7,3.989795918367347,-2.755918367346939,4.205751418663104,24.56571589284046,0.8344259171187617
7,3.989795918367347,-2.6948979591836735,4.145230692349014,24.138573035703313,0.8318879774034791
7,3.989795918367347,-2.633877551020408,4.084743186938084,23.711430178569213,0.8292680869629357
7,3.989795918367347,-2.572857142857143,4.024291220450387,23.28428732143978,0.826562139266206
7,3.989795918367347,-2.5118367346938775,3.9638772856291107,22.8571444643175,0.8237657517510957
7,3.989795918367347,-2.450816326530612,3.903504064541017,22.43000160720618,0.8208742429638958
7,3.989795918367347,-2.389795918367347,3.8431744445347897,22.00285875011167,0.8178826074887491
7,3.989795918367347,-2.3287755102040815,3.782891535693787,21.575715893042922,0.8147854884272469
7,3.989795918367347,-2.2677551020408164,3.722658689933627,21.148573036013666,0.8115771471610228
7,3.989795918367347,-2.206734693877551,3.6624795219103623,20.721430179044944,0.8082514300989407
7,3.989795918367347,-2.145714285714286,3.602357931921686,20.294287322169012,0.8048017320756423
7,3.989795918367347,-2.0846938775510204,3.542298131001793,19.867144465435317,0.8012209560293364
7,3.989795918367347,-2.023673469387755,3.4823046684302614,19.44000160891965,0.797501468543357
7,3.989795918367347,-1.9626530612244897,3.4223824618966807,19.012858752738204,0.7936350507877861
7,3.989795918367347,-1.9016326530612244,3.3625368305857464,18.58571589706906,0.7896128443438798
7,3.989795918367347,-1.8406122448979592,3.302773531472211,18.15857304218522,0.7854252913347667
7,3.989795918367347,-1.779591836734694,3.243098799141344,17.731430188505154,0.7810620682204933
7,3.989795918367347,-1.7185714285714284,3.183519389478384,17.304287336670313,0.7765120125437025
7,3.989795918367347,-1.6575510204081632,3.124042627599625,16.87714448766399,0.7717630418338358
7,3.989795918367347,-1.596530612244898,3.064676460428092,16.450001642993442,0.7668020637927591
7,3.989795918367347,-1.5355102040816326,3.0054295143478487,16.022858804969154,0.7616148767934077
7,3.989795918367347,-1.4744897959183674,2.9463111584022528,15.595715977132883,0.7561860596261298
7,3.989795918367347,-1.413469387755102,2.887331573532418,15.168573164913912,0.750498849326146
7,3.989795918367347,-1.3524489795918366,2.8285018283816403,14.74143037663513,0.7445350058120752
7,3.989795918367347,-1.2914285714285714,2.7698339622185983,14.314287625055645,0.7382746619630844
7,3.989795918367347,-1.230408163265306,2.711341075555111,13.887144929736309,0.7316961576658202
7,3.989795918367347,-1.1693877551020406,2.6530374290512877,13.46000232066793,0.7247758562790939
7,3.989795918367347,-1.1083673469387754,2.5949385513096113,13.032859843837917,0.7174879419046911
7,3.989795918367347,-1.04734693877551,2.5370613561569324,12.605717569775116,0.7098041958315052
7,3.989795918367347,-0.9863265306122448,2.479424269995909,12.178575606675928,0.701693750558588
7,3.989795918367347,-0.9253061224489794,2.4220473697707314,11.75143412059063,0.6931228199308215
7,3.989795918367347,-0.8642857142857143,2.3649525320308125,11.324293366520775,0.6840544041820863
7,3.989795918367347,-0.8032653061224488,2.3081635934843305,10.897153736450148,0.6744479691382305
7,3.989795918367347,-0.7422448979591834,2.2517065233038154,10.47001583382221,0.664259099580303
7,3.989795918367347,-0.6812244897959183,2.195609607270078,10.042880589706556,0.6534391279535229
7,3.989795918367347,-0.6202040816326528,2.139903643609157,9.615749445571282,0.6419347414669689
7,3.989795918367347,-0.5591836734693878,2.084622150079138,9.188624644501822,0.6296875735731907
7,3.989795918367347,-0.4981632653061223,2.029801581488032,8.761509703567418,0.6166337906039088
7,3.989795918367347,-0.43714285714285683,1.9754815563584314,8.334410198895512,0.6027036924649559
7,3.989795918367347,-0.3761224489795918,1.9217050908868025,7.907335112363603,0.5878213608961964
7,3.989795918367347,-0.3151020408163263,1.8685188376633899,7.480299232364274,0.5719044167562992
7,3.989795918367347,-0.2540816326530613,1.815973325812361,7.053327623726883,0.5548640046847789
7,3.989795918367347,-0.1930612244897958,1.764123198273601,6.626464332671938,0.536605245448091
7,3.989795918367347,-0.1320408163265303,1.713027440874883,6.199790073607691,0.5170286681323275
7,3.989795918367347,-0.07102040816326527,1.6627495966401618,5.773459500187123,0.49603375653481047
7,3.989795918367347,-0.01,1.6133579574607388,5.347782011965707,0.47352718925107795
7,4.090816326530613,-3.0,4.4949711216847446,26.324233782003887,0.8366249135302689
7,4.090816326530613,-2.9389795918367345,4.434319937830845,25.897090924862013,0.8343070571599693
7,4.090816326530613,-2.8779591836734695,4.373693041850808,25.469948067720665,0.8319202959279135
7,4.090816326530613,-2.816938775510204,4.3130920975523175,25.04280521058012,0.8294614445032843
7,4.090816326530613,-2.755918367346939,4.252518890731804,24.615662353440808,0.8269271186573232
7,4.090816326530613,-2.6948979591836735,4.191975339034561,24.188519496303385,0.8243137198373935
7,4.090816326530613,-2.633877551020408,4.131463502706293,23.76137663916886,0.8216174183314424
7,4.090816326530613,-2.572857142857143,4.070985596324787,23.334233782038773,0.8188341348768395
7,4.090816326530613,-2.5118367346938775,4.010544001609661,22.907090924915487,0.8159595205510259
7,4.090816326530613,-2.450816326530612,3.9501412814184054,22.479948067802628,0.8129889347628813
7,4.090816326530613,-2.389795918367347,3.889780195048165,22.052805210705763,0.8099174211430031
7,4.090816326530613,-2.3287755102040815,3.8294637149751187,21.625662353633405,0.806739681107911
7,4.090816326530613,-2.2677551020408164,3.7691950451769327,21.198519496598617,0.8034500448472706
7,4.090816326530613,-2.206734693877551,3.7089776411986284,20.77137663962141,0.8000424394542756
7,4.090816326530613,-2.145714285714286,3.6488152321385847,20.344233782732474,0.7965103538869848
7,4.090816326530613,-2.0846938775510204,3.5887118447491266,19.917090925978844,0.7928468004123546
7,4.090816326530613,-2.023673469387755,3.5286718298655457,19.48994806943262,0.7890442721445484
7,4.090816326530613,-1.9626530612244897,3.4686998913983853,19.062805213204335,0.7850946962444637
7,4.090816326530613,-1.9016326530612244,3.4088011181464797,18.635662357463396,0.7809893822979052
7,4.090816326530613,-1.8406122448979592,3.348981018712635,18.208519502469496,0.7767189653350969
7,4.090816326530613,-1.779591836734694,3.2892455598299026,17.78137664862072,0.7722733428938751
7,4.090816326530613,-1.7185714285714284,3.2296012084341026,17.35423379652728,0.7676416054627383
7,4.090816326530613,-1.6575510204081632,3.1700549778475,16.927090947124544,0.7628119595677086
7,4.090816326530613,-1.596530612244898,3.110614478469042,16.49994810184635,0.7577716426887537
7,4.090816326530613,-1.5355102040816326,3.051287973398157,16.07280526289061,0.7525068291075343
7,4.090816326530613,-1.4744897959183674,2.9920844394511814,15.645662433626537,0.7470025256991707
7,4.090816326530613,-1.413469387755102,2.9330136340616173,15.218519619218888,0.7412424565876773
7,4.090816326530613,-1.3524489795918366,2.8740861685866204,14.791376827585072,0.73520893548967
7,4.090816326530613,-1.2914285714285714,2.815313588571497,14.364234070862578,0.7288827244768371
7,4.090816326530613,-1.230408163265306,2.7567084615500486,13.937091367659262,0.7222428777989965
7,4.090816326530613,-1.1693877551020406,2.69828447297966,13.50994874650479,0.7152665693327959
7,4.090816326530613,-1.1083673469387754,2.640056530923907,13.082806251146085,0.707928902165681
7,4.090816326530613,-1.04734693877551,2.5820408800993695,12.655663948675869,0.7002026988040572
7,4.090816326530613,-0.9863265306122448,2.5242552258940076,12.228521942019277,0.6920582705277153
7,4.090816326530613,-0.9253061224489794,2.4667188689377557,11.801380389136746,0.6834631645268912
7,4.090816326530613,-0.8642857142857143,2.4094528507570008,11.374239532606406,0.6743818876930534
7,4.090816326530613,-0.8032653061224488,2.3524801109675115,10.947099745315109,0.6647756063470797
7,4.090816326530613,-0.7422448979591834,2.2958256563482538,10.519961601307656,0.6546018218648645
7,4.090816326530613,-0.6812244897959183,2.239516741983325,10.092825986294375,0.6438140232340691
7,4.090816326530613,-0.6202040816326528,2.1835830644518186,9.665694271520554,0.632361319264366
7,4.090816326530613,-0.5591836734693878,2.128056966775419,9.238568590801224,0.62018805585428
7,4.090816326530613,-0.4981632653061223,2.0729736544894903,8.811452289883857,0.607233428089483
7,4.090816326530613,-0.43714285714285683,2.018371421773171,8.384350673298245,0.593431104393806
7,4.090816326530613,-0.3761224489795918,1.9642918860446728,7.95727228549851,0.5787088933771586
7,4.090816326530613,-0.3151020408163263,1.9107802287871436,7.530231194820916,0.5629885097924995
7,4.090816326530613,-0.2540816326530613,1.8578854396064062,7.103251246058179,0.546185548568208
7,4.090816326530613,-0.1930612244897958,1.805660559625329,6.67637434252646,0.5282098886935708
7,4.090816326530613,-0.1320408163265303,1.754162919285193,6.249677274862913,0.5089670004140456
7,4.090816326530613,-0.07102040816326527,1.703454364452732,5.823307188327809,0.4883612054798058
7,4.090816326530613,-0.01,1.6536014634319964,5.397558495191365,0.4663032792841068
7,4.191836734693878,-3.0,4.540813621186754,26.372964697596533,0.8297117432417915
7,4.191836734693878,-2.9389795918367345,4.48014589619239,25.945821840454613,0.8273270699416152
7,4.191836734693878,-2.8779591836734695,4.4195013774031855,25.518678983313194,0.8248725948325834
7,4.191836734693878,-2.816938775510204,4.358881655383836,25.091536126172542,0.822345143611417
7,4.191836734693878,-2.755918367346939,4.298288437431493,24.66439326903306,0.819741346819554
7,4.191836734693878,-2.6948979591836735,4.237723557026142,24.237250411895378,0.8170576249165004
7,4.191836734693878,-2.633877551020408,4.177188984137418,23.810107554760453,0.814290172005886
7,4.191836734693878,-2.572857142857143,4.116686836473343,23.38296469762976,0.8114349380761923
7,4.191836734693878,-2.5118367346938775,4.056219391765478,22.955821840505543,0.808487609602609
7,4.191836734693878,-2.450816326530612,3.9957891011949203,22.52867898339126,0.8054435883391834
7,4.191836734693878,-2.389795918367347,3.935398604074476,22.10153612629221,0.8022979681110539
7,4.191836734693878,-2.3287755102040815,3.8750507439144313,21.674393269216495,0.7990455093949422
7,4.191836734693878,-2.2677551020408164,3.814748586012565,21.24725041217657,0.7956806114519124
7,4.191836734693878,-2.206734693877551,3.7544954367235563,20.82010755519148,0.7921972817494375
7,4.191836734693878,-2.145714285714286,3.6942948645789184,20.39296469829047,0.7885891023797347
7,4.191836734693878,-2.0846938775510204,3.6341507234459343,19.965821841518327,0.7848491931478032
7,4.191836734693878,-2.023673469387755,3.574067177933053,19.538678984943726,0.7809701709653327
7,4.191836734693878,-1.9626530612244897,3.514048731269822,19.11153612867194,0.7769441051452219
7,4.191836734693878,-1.9016326530612244,3.4541002559117144,18.68439327286432,0.7727624681455804
7,4.191836734693878,-1.8406122448979592,3.3942270271442996,18.257250417768212,0.7684160812613972
7,4.191836734693878,-1.779591836734694,3.3344347599869772,17.830107563762763,0.763895054706252
7,4.191836734693878,-1.7185714285714284,3.274729649724078,17.402964711429156,0.7591887214652752
7,4.191836734693878,-1.6575510204081632,3.215118416420258,16.975821861658282,0.7542855642338901
7,4.191836734693878,-1.596530612244898,3.1556083538077977,16.54867901581577,0.7491731346846944
7,4.191836734693878,-1.5355102040816326,3.0962073829652725,16.121536175995008,0.7438379642273939
7,4.191836734693878,-1.4744897959183674,3.036924111239772,15.694393345404944,0.7382654653446131
7,4.191836734693878,-1.413469387755102,2.977767896897897,15.267250528964697,0.7324398225006736
7,4.191836734693878,-1.3524489795918366,2.9187489200233907,14.840107734215103,0.7263438715328647
7,4.191836734693878,-1.2914285714285714,2.859878260210575,14.412964972716352,0.7199589663480048
7,4.191836734693878,-1.230408163265306,2.8011679816314787,13.98582226219127,0.7132648316652509
7,4.191836734693878,-1.1693877551020406,2.7426312260790913,13.55867962981258,0.7062394004750937
7,4.191836734693878,-1.1083673469387754,2.6842823146075796,13.131537117246486,0.6988586348327529
7,4.191836734693878,-1.04734693877551,2.6261368583999656,12.70439478839462,0.6910963285839602
7,4.191836734693878,-0.9863265306122448,2.568211879491691,12.277252741286752,0.6829238906497025
7,4.191836734693878,-0.9253061224489794,2.510525941960757,11.850111126370368,0.6743101075987097
7,4.191836734693878,-0.8642857142857143,2.4530992941572096,11.422970174686089,0.6652208844479955
7,4.191836734693878,-0.8032653061224488,2.3959540224810114,10.995830241385624,0.6556189630049409
7,4.191836734693878,-0.7422448979591834,2.3391142171213635,10.568691873211495,0.6454636176777013
7,4.191836734693878,-0.6812244897959183,2.282606150034483,10.141555913749196,0.6347103296564254
7,4.191836734693878,-0.6202040816326528,2.226458465251924,9.714423669028424,0.6233104419058526
7,4.191836734693878,-0.5591836734693878,2.170702381367696,9.287297171384926,0.6112107998579357
